date,RiskMetrics,Historical,F_Historical,MonteCarlo,GARCH,EGARCH,GJR_GARCH
2015-11-13,-0.014822063905907505,-0.017367651760000002,-0.012099365165658283,-0.013370442343226385,-0.013850896334122011,-0.013340745063055846,-0.016177828644167294
2015-11-16,-0.015679079031439027,-0.017367651760000002,-0.012671052918247747,-0.01393302665978279,-0.013746082125381337,-0.013553163932876613,-0.015622588711948618
2015-11-17,-0.015226260352474503,-0.017367651760000002,-0.013923215185672565,-0.015284611847218278,-0.014919831674677263,-0.014942537872735133,-0.01516887846275752
2015-11-18,-0.015492678652351767,-0.017367651760000002,-0.012897365483112579,-0.014207109105503738,-0.014323149595992032,-0.014261696261476053,-0.014721409693280228
2015-11-19,-0.015025196769000956,-0.017367651760000002,-0.013549844419544689,-0.014886260311981021,-0.014650435171145205,-0.014920655151972788,-0.014274430513919986
2015-11-20,-0.014723160405897473,-0.017367651760000002,-0.01268197070442703,-0.013957307680441886,-0.014000592208093368,-0.013833378439189433,-0.013790244384169155
2015-11-23,-0.014575819227869704,-0.017367651760000002,-0.012400085489464599,-0.013637514372154953,-0.013563445701301113,-0.013504608332981068,-0.013340939303649567
2015-11-24,-0.01418023130447583,-0.017345218519999997,-0.01203071325664361,-0.013277305157701915,-0.013537243236164603,-0.013761024583084005,-0.013729149434201242
2015-11-25,-0.013755859648254471,-0.017345218519999997,-0.01175556883301328,-0.01295654236920915,-0.01307348305995161,-0.013298059618291622,-0.01342111864159787
2015-11-27,-0.013374646313557302,-0.017345218519999997,-0.011377860194819813,-0.012528408583186658,-0.012522915509217329,-0.012381556180656714,-0.01297719145844618
2015-11-30,-0.013091721835544157,-0.017345218519999997,-0.010977305306056052,-0.012083487675998065,-0.01203386236552657,-0.01174411761923368,-0.012558865397801027
2015-12-01,-0.013558085006868793,-0.017345218519999997,-0.010576919498230059,-0.011664853276508656,-0.011815868750190119,-0.011704236977954037,-0.012520399319504149
2015-12-02,-0.014523483069655209,-0.017345218519999997,-0.01164412220500083,-0.012791289456307342,-0.012504738951987518,-0.012632830026618103,-0.012206099904970446
2015-12-03,-0.01530241050344397,-0.017345218519999997,-0.01244226992852798,-0.013741224862456916,-0.014221148982231199,-0.014345194501630115,-0.015213103803195304
2015-12-04,-0.01622533452233387,-0.017345218519999997,-0.013643951180861416,-0.01505954902174303,-0.015503406318831464,-0.015795488968296183,-0.01737390049771029
2015-12-07,-0.015781614641080247,-0.017305397259999997,-0.015459637200415932,-0.016995660691837132,-0.016579615658169462,-0.01710332655382742,-0.016866066788027437
2015-12-08,-0.015490241506079305,-0.017305397259999997,-0.014301989157851198,-0.015779150587343166,-0.015908831442366843,-0.01636874310171584,-0.01637285851410496
2015-12-09,-0.015078222275342045,-0.017305397259999997,-0.013864590844280695,-0.015309261445844382,-0.015516134542946591,-0.01615299188921208,-0.016244958722964744
2015-12-10,-0.01463020048035461,-0.017305397259999997,-0.013419688601365111,-0.014813294506720205,-0.014936485122952778,-0.015540262474361943,-0.015813050451975435
2015-12-11,-0.014560157966461144,-0.017305397259999997,-0.012947693720180602,-0.01428263167582923,-0.014274885094943022,-0.014478601470836915,-0.015246863337555613
2015-12-14,-0.014326078858477273,-0.017305397259999997,-0.012688591212374343,-0.01402789259602939,-0.014291752301901838,-0.014782931066993833,-0.015602258231904248
2015-12-15,-0.01472495403974685,-0.017305397259999997,-0.012737850498478958,-0.014039746878744909,-0.013895034000799628,-0.01448872717186666,-0.015059333991695453
2015-12-16,-0.01632109150301304,-0.017305397259999997,-0.013319988131405749,-0.014659710611113774,-0.014350349606876195,-0.015198634868271678,-0.014593595433998617
2015-12-17,-0.016269893684998076,-0.017305397259999997,-0.015362223561325154,-0.01688607787642098,-0.016405062889167907,-0.01713391894121141,-0.01425784071549072
2015-12-18,-0.017576197560332848,-0.017305397259999997,-0.014530529074827433,-0.016053818928419502,-0.016379891581010476,-0.017388995201377322,-0.014998924622478755
2015-12-21,-0.01718977580259821,-0.017345218519999997,-0.016069618856666475,-0.017733895899441122,-0.018327367701329304,-0.019291380751588226,-0.018773288531291964
2015-12-22,-0.017285604498538918,-0.017345218519999997,-0.016116766582672575,-0.01771621139138051,-0.017605467219188833,-0.018515251088932656,-0.018063094086809867
