date,AEM.TO,BCE.TO,BMO.TO,BNS.TO,ABX.TO,BHC.TO,BB.TO,CCO.TO,ENB.TO,ERF.TO,FFH.TO,FM.TO,GIL.TO,IGM.TO,IMO.TO,IFC.TO,MG.TO,MFC.TO,MX.TO,CM.TO,CNR.TO,CNQ.TO,CP.TO,ONEX.TO,OTEX.TO,PAAS.TO,PPL.TO,RY.TO,RUS.TO,SNC.TO,SSRM.TO,SLF.TO,SU.TO,TRP.TO,T.TO,TRI.TO,TD.TO,VET.TO,WFT.TO,IAG.TO
2005-01-19,0.005730765238794122,-0.008035598285046075,-0.009443659490696255,0.0,-0.002911471817482969,-0.01050884955752207,-0.014406131249459775,0.014286133701300718,0.0016726165214571154,0.0024380717183680733,0.00019782562596137865,0.06742605180966388,0.020680324700425246,0.012050460084878978,-0.021540869460525136,0.0276351233503227,0.007242136064374627,0.0008960012030225784,-0.021175087967205575,-0.006452052279685705,0.0018894019664896788,-0.018599629858112365,-0.006367225764577933,0.02365544649376572,-0.012716102300328602,-0.008639983344610358,0.009757110234585697,-0.00045626234507289976,0.019339525283797787,-0.0030570183223872505,-0.0007012622720897754,-0.0007264060467369049,-0.012887912432814175,-0.002002217646127069,0.014000998585337543,0.01516795678699756,0.0020367913364649493,0.001541968356127743,0.008465538268417117,0.014138707562498132
2005-01-20,0.007629423775790789,0.006077156309961085,-0.006449909613262084,0.00026000914847013057,0.005117707267144445,0.03989760290341149,-0.030100660350086295,-0.010802487003438888,-0.0022181238161700367,-0.004009577737416614,-0.006990116366761501,0.03164084911072851,0.014833049296219203,-0.0048153681416269745,-0.004352774701611994,0.007189733531974163,0.0019609267194422575,-0.009158575444000006,-0.007532660587175832,-0.007206229901979722,0.004231822399239471,-0.012697614482823694,-0.0029908158667468765,0.005635628059438291,0.005987698986975376,0.0032682312175145167,0.0029194078947367696,-0.00015600894451262004,-0.003867414501791955,0.0,0.0035087719298245723,-0.021770013255857146,0.0009671243947193542,-0.000336488708581717,0.007057713218850514,0.01396345036185398,0.0059047087368218065,-0.004458129727558657,0.0,0.0037889647806166327
2005-01-21,0.019547310050185063,0.0010219291679414155,-0.0032772606824674755,0.0030230240831041755,0.005849886705283858,-0.017395572036209006,-0.04275619557937038,0.0026101409242005325,0.016785312851255396,-0.00043538342135651664,0.01238347503924464,0.04941189555932479,0.010386864037815524,-0.0102700891706613,0.010298714205531523,-0.0015447051719537086,-0.009350536387358499,-0.005553519756377967,-0.016555051487002315,-0.012355722326453988,-0.011890811850249317,0.008796782648372803,-0.0022172343716826415,-0.02347201767304874,-0.01120281958605307,0.01738686761646857,0.0014964536099382197,-0.0012656033287102852,-0.005915115050003972,-0.004154467041228127,0.036363636363636376,0.007659392591225611,-0.020237047429339183,0.0063573315719946955,0.009371498421106406,0.005224215684360489,-0.007890767304189361,-0.000443775046394701,0.005176339624550996,-0.007039689962421325
2005-01-24,-0.007412137824146514,-0.009415559081332625,-0.001451475543377545,0.001497358026942841,0.012674815597210953,-0.00520878754965004,-0.05539248442272238,0.05324017324507646,-0.011472228363672232,0.012315986162664494,0.0012823643061112833,-0.027609962904080465,0.004083307684415782,0.00404911010715181,0.008068338778485007,-0.02333769332827018,-0.013536255213287607,-0.0010991175293363353,0.012045016877668013,0.0005835706622006054,-0.00032688433615879475,-0.000157781798291734,0.0004924625865230237,0.010451725227747843,-0.013330181130428387,0.003729136126327637,-0.003029372633302607,0.003651176650985688,-0.006727328494019136,-0.010561934655065053,0.018893387314439902,0.012691113810322507,0.010780069030266626,-0.0006689511981168295,-0.01622767181350293,-0.005197065095376652,-0.004059239071969034,0.00044397207012081275,0.007722007722007707,0.008933909374964744
2005-01-25,-0.018715707748693244,-0.0017001444138112776,0.013453081081882923,0.002745844095476846,-0.018969016839709085,0.03139245752175723,0.05740740740740735,0.025864696656487718,0.0006833996023856148,0.0088050236027013,0.005171657029446219,-0.01504169164532132,-0.00406670208852733,-0.012617028449907863,0.03030609458899214,-0.0015792631705267013,0.01062527814864267,0.0029638863801151327,0.021408519997684783,0.0061785960552975805,0.04489665556417388,0.01655918277171664,0.02952713439737953,-0.009827807592269533,-0.023481706755137943,-0.013836220149636147,0.002258402283039418,-0.005701865645826865,0.008090415019762931,-0.007857099833354475,-0.01655629139072845,0.012284567898296572,-0.005098665526204971,-0.0033217346275047355,-0.00164132865554667,0.010694414618433123,0.006120876509516204,0.005446330114843523,-0.006818624586012012,0.0035665172232595133
2005-01-26,0.003838107024988213,0.007489429974816053,0.0010720584253547383,-0.0024945998126659763,-0.0007234932371028568,0.0,0.038528896672504365,-0.03068512095772158,0.02886943564909661,0.01966311234739604,0.024259849916745457,-0.019393570519559478,0.0,0.009869328255302401,0.0014820194723619284,0.0,-0.007339314874956537,0.005783425918879814,-0.0014237648308835782,0.006424441861518249,0.006353434347845077,0.011435727074213142,-0.016863466129931837,0.013028756366135319,0.031124365338517368,0.015102109748493131,0.011000266300673855,0.0025454735218566338,-0.003287794318854731,0.007055887213734069,0.010101010101010166,-0.001001495190002033,-0.018134923833319938,0.011664818628227325,0.007398121699101923,-0.0006992358626870532,0.003077605765858582,0.0009496168095548541,-0.013494482501936411,0.008260733940865794
2005-01-27,0.011367555865409384,0.0,-0.0008845061568207857,-0.009490729650744933,0.0010860255878224478,0.012170150291697324,-0.02866779089376048,-0.02779976146154961,0.013552980931692105,0.014749387715512041,0.004208987090196903,0.00945126251939632,-0.0009438801682568609,-0.008355386786134678,0.009638471564793916,-0.010855977999577049,-0.008995520723585004,0.005346649517036006,-0.014442379445855247,0.0007289351247738995,0.011462333398419178,0.024239757704743514,-0.0007504690431519023,-0.008233131653519243,-0.024492037342119577,0.0010558175547263904,0.006524293876889464,0.005563845415321955,0.008625635141780164,0.05077332190152117,0.006666666666666599,-0.004217085786632491,0.0,-0.013171244973883,0.011484873829583186,-0.004229277891391825,-0.005094577913506426,0.014898848178732882,0.0206384247905822,0.010286894981961892
2005-01-28,-0.004375462579999101,-0.0087847539485707,-0.008980929699989426,-0.0030229892284847626,0.0036426177456343467,-0.007512023818612046,0.007986111111111027,-0.044606106467627415,0.011669028255718361,0.011201452903117914,-0.001333081756878629,-0.005142537730575825,0.019306208794594326,0.010733863141605626,-0.00690140503288128,0.034193974861231435,-0.0015232245108584008,-0.00697388555803613,-0.03600166980955544,-0.002610864312991956,-0.00044328776525770497,-0.021488296820211583,0.006131430717236208,0.007777465208253842,0.004616077460031454,-0.007402104294243261,0.00869635236331412,-0.00599894170155979,0.012431696764102274,0.014170879257479063,-0.012582781456953573,-0.012402338672704016,-0.012429540852624044,-0.004677494081732347,-0.014319135204904798,-0.006382507890783096,-0.013239143687022614,0.0058720524534909835,-0.0012588230004944023,0.007054230077268464
2005-01-31,-0.005648235199801843,0.006110328298458034,-0.00035806306339558613,0.0,-0.015624862689269103,0.01868375305755099,0.014123320702721376,0.036488116310746,0.005731906830031885,-0.01565010870592687,-0.013740171656309585,-0.020676480503427297,0.019081585363396325,0.006896104317363427,0.027137711791929586,0.008422121227787294,0.011787195357351843,0.009416445623342096,-0.01867309759885316,-0.003928050851278009,0.01726012503397678,0.011465033180193984,0.023901515603912626,-0.0025451142017371975,0.010011580559602606,0.003722212204734676,0.0012971980522071824,0.004461263388130021,0.010453241307357475,0.027442895395175304,-0.016767270288397085,0.011825852241456047,0.0027499359271856427,-0.000331577672069705,-0.010966976306420628,0.0018793834372008433,-0.004171845132968532,0.018036885299545835,0.0033961037337133515,-0.0007059117393123371
2005-02-01,0.008186988771292203,-0.01316736691928111,-0.0032495707243219707,-0.008863596669965723,-0.011431504709190854,0.009423490769056464,0.05808423913043459,0.032864801028146484,0.021790520772381416,0.015520811451550154,0.00667428304901474,-0.007860011474469353,0.007711167352103754,0.013665532704499883,0.01601514920828251,0.006165963693985477,0.0022278156944077754,0.005505815517640622,0.01149617681743842,-0.0013094850163534177,0.00882466687761485,0.033985041333158605,-0.004519991484919328,0.008774240279195267,0.0037726079076820795,-0.009065711975978719,0.004384828493412929,0.0009274620950272539,-0.010345101465390583,-0.008313960601982084,-0.015006821282401162,0.007473275943619351,0.03750241772816443,0.0013267506091569903,-0.007592370391824144,0.014242480968426285,0.009363938254935755,0.041040410404104,0.020163099285194663,0.002640888120893914
2005-02-02,0.007531642348767464,-0.004105046753763553,-0.0038381031768083274,-0.002804740157711594,0.02052657482537068,0.0437003957122446,0.008773675762439925,0.020895104111201546,-0.009643577056990926,0.0035224378106513132,0.01201555465157167,0.08116000693922398,0.006337558372248253,0.010392235379364179,0.0024351181500594787,0.0033860149707256593,0.003991329603998839,0.010185986024603189,0.01979751177169664,0.0029184819060161793,-0.027043981320136634,0.012534166341272801,0.0023845024914244117,-0.008170281281787761,0.006485132097718838,0.006455205278117715,0.004325997658404912,0.004609992345455893,0.010453241307357475,-0.02707571205606385,0.037396121883656486,0.0014788732394364068,0.010226841463983005,0.00033124816857976747,-0.01061057722373937,0.012635156958949345,0.00556045640573255,0.009151650631723296,-0.0010456417748547775,-0.0059507357125436755
2005-02-03,-0.013673523872746118,-0.005500396214981551,-0.011026854947580489,-0.002321768667412738,-0.0032918169148066223,-0.005167532700232957,-0.019835599698313056,0.03606506975288637,0.001087082225049052,-0.0014428994622990299,-0.0028491678345164972,0.0005081164923916859,0.016338786094484137,-0.019199315568304676,0.02683334734796472,-0.01991976696411668,0.0,-0.0021620223224184665,0.034024694271932,0.006425472948548228,0.007034887885951635,-0.006112375149434968,-0.006201323845288265,-0.0005319878246085041,-0.01588870583928237,-0.00641380286401716,-0.0014028570864041967,0.003924287040113716,0.014753186926651063,-0.0007038145480370295,-0.012016021361815787,0.0019642313011274393,-0.0011995070157979626,0.0033686972248048175,0.0014327251274703912,0.004860378046279923,0.0,0.0018235222127036543,0.01564234879796511,0.011956361733099996
2005-02-04,0.002531201076857892,0.0017342395125381493,0.004083873587942488,-0.005382507343137388,0.0007368902344286887,0.007571827901213135,0.044480519480519565,0.03158251727500083,0.0034425396238619843,0.005207841842030714,0.01204825039371693,-0.02702341494707583,0.02695340226753906,0.007664580019498102,0.01928063838111793,-0.0006217499434773011,0.0,0.00254325697389457,-0.008937806278576987,-0.0014576779519476224,0.01237088467120051,0.02685032495877393,0.018970014379688482,0.007243275277384331,0.007030988430489993,-0.004823598728382894,0.00140482785912166,0.00677360633192392,0.020937285979845566,0.006148438144428114,0.0,0.0,0.016357961556480838,0.0003236800517887328,0.0031348621922995257,0.00850230884920311,-0.0075790805870552536,0.029966161326182794,0.010243543004098354,-0.0012229944507300416
2005-02-07,-0.027057793345008796,0.011055854121547526,0.019973034717800875,0.01161968173251493,-0.012823981866330825,0.011726430946337185,-0.022900217594031824,0.004181392290622199,0.00017268771154244078,0.00870126441165242,0.006915785259602014,0.008159116507788333,0.004987670925801435,0.01266016154595273,-0.023187409615968324,-0.0009190656637066974,0.00284398451404555,0.008466279578102087,-0.001892930659718739,0.011894270486741743,0.012184581655669602,-0.0020215760736082,-0.010368989420341035,0.015885986990488155,0.0008311784263022037,-0.012959975016915593,0.003694848945881235,0.012152403840703707,-0.013033061811212332,0.03216875827710153,-0.02432432432432441,0.004192126662112772,-0.01586095853946734,-0.008679432030149647,0.026720359067933463,-0.010963564694773775,0.022686268684834143,-0.014066799506594618,0.014196500929589684,-0.012520026108111315
2005-02-08,-0.024555245552455474,0.004422906557008499,0.004545738278567857,0.005090315198575945,0.0011053894475747672,0.0051026538040213065,0.01230223998116653,-0.008512118514880873,-0.003292010543642032,0.0029141800160541464,-0.016355423726427176,-0.0060221265464057705,0.0414505845833566,0.0,-0.01938322770494716,0.01250135627921889,-0.0028359192037469283,0.0008792067601233189,-0.0023652424734090793,-0.001703330232778466,0.0017425110208615369,0.014198629358979309,0.005945975895322864,0.006070551390542356,0.00863707668173852,-0.005477483653237747,0.0,0.00893207145657171,-0.0006602582775027122,-0.007191255628669624,0.008310249307479367,0.004421562689279179,-0.0031269997295211294,0.010105858709983151,-0.0022470532960187084,0.0002462512975549558,0.0019979595306920395,-0.007181868488800092,0.02084625942429552,-0.017567818553277048
2005-02-09,-0.001322486890464325,0.01087364326288287,0.005413387625602617,0.0053467090251864136,0.012621638119860723,-0.016608422340507856,0.0030389692017598335,-0.016742165492049432,0.011744869559191962,-0.002720117852440862,-0.007079958475876613,0.04265701675028111,-0.008781166895714732,0.005814099663096428,0.022953584925002435,0.007739007673777998,-0.003657425246019863,0.003934654238446189,-0.00764020903958873,0.007175095475060678,0.0028205910073737517,0.010966549690136551,-0.008285018552875778,0.00901357099453115,0.05635555230270972,0.025331221293602102,-0.005787629434229724,0.0009158271584381872,0.01762499757097613,-0.023342400334781632,0.02678571428571419,-0.003437255020201424,0.020031897504450447,0.002002217646126958,-0.004647544172143303,0.013824553163928943,-0.0040162346386095615,0.008578802602721591,0.00019798971374362928,0.012538505165530456
2005-02-10,0.047087445914109294,-0.0023375591715012467,0.003766423569958821,0.006803906197071274,0.027854116061772016,-0.020649958885989084,-0.03571797836242463,0.05553660725061249,-0.006494840653821443,0.016580401279441714,-0.009758277545595884,0.013093892146293973,-0.006032014692907484,0.012698333343748702,0.03239148556253513,0.019941004586477407,-0.004039163929898004,0.033814781282470285,-0.013431422536237192,0.00571273683993434,0.006813956863368276,0.05365632991441949,0.00478512256578445,0.022403947236353305,-0.01541579339372623,0.04992146241507922,0.01643434183431025,-0.0007763544612654494,0.0043347082187596975,0.017970901254560356,0.08026755852842804,0.0073683426581889755,0.04776950225774623,0.001327928873600115,-0.0029825571828204778,-0.014551336892402178,0.0050831333683567514,0.024111873325564304,-0.00019795052157667303,0.01765503758903031
2005-02-11,0.0063454949191925625,-0.013490405952225615,0.007515447413599441,0.004508488262549903,0.007477747878286145,0.009564347616579205,0.018627728118999043,0.056253448730121614,-0.00579050770344347,-0.0028489539533527175,0.004927566573795339,0.039033505489086684,0.008115647983768737,-0.004646627955051885,0.01677961913838444,-0.0015095126495345834,-0.013658187824736268,0.0029152805369758727,0.013149151691448813,0.0008407644804837577,0.007811159387462352,0.005371021019705324,0.009972682762212193,0.0,-0.020090424502577364,0.004051075566719575,0.007850547395488405,0.0023031244797158124,0.012967012073390904,-0.01099329631761714,0.05077399380804959,0.0034100202845381844,0.042885714462628455,-0.0006567688236891467,0.0027439087289307107,-0.013833602499071285,0.0,0.0007859790718409698,-0.023556171523553715,-0.0017375725787303065
2005-02-14,0.03965951850363503,0.005120639352179657,0.002131766922023326,0.008498014259055386,0.00814563696912085,0.004302957107834349,0.012334928229664976,-0.021969436691971378,0.012434275148783813,-0.001795723538894789,0.004856495390123561,0.013188460097414811,0.0009883198562443685,0.0041289522628642494,-0.007485452186402952,0.0015117947227920592,-0.0052864757453243705,-0.0044539775191345665,-0.019179898999468037,0.005535017547557031,8.17288373391456e-05,0.022101373492295906,-0.009410456639023956,-0.003405016069195632,-0.0188147430028186,0.014305511270265692,-0.0035951060169704396,0.005332078292406006,0.005443249432212749,0.007172496667229966,0.001767825574543469,0.007022504248039407,-0.0023808816980853686,0.008966994634969305,0.024792198172989943,0.005143601828323741,0.0027829968779577996,0.0013362872314237606,0.00424865726397794,0.007308345135517813
2005-02-15,0.02120975733170294,-0.003402950101035529,0.0,-0.0012573185428389477,-0.006674450695255296,0.0,0.009767871265758732,0.014648066253146075,0.005958155939322696,0.0003850796022759617,-0.015263156088134,-0.0004930601779948862,0.0,-0.0163491103071014,-0.01399078357132244,0.012030770486081366,0.009404152401294219,0.005857282456408708,-0.0024592295404733955,-0.006762067218965329,-0.005196167230776538,0.010018758526602944,-0.014466414655423199,0.01074767081952932,-0.01954147073353696,-0.01206042909737215,-0.001435471668832733,-0.007589443073669266,0.003602964511733031,0.005872373743964543,-0.027058823529411802,0.008423112802034005,0.0121411226967576,-0.003300640086179918,0.02027745989680585,0.007465569268779504,0.0041910853150004534,-0.010875036581796893,0.0,-0.0020821482618353926
2005-02-16,-0.0005780704833081574,0.0013869625520113171,0.004430238981798285,-0.0029596058926085744,0.01590062961364036,0.0023474854542313572,-0.004577694427195356,0.01923615030376613,-0.007431949440050878,-0.0024589645920588543,-0.0034501942259267393,0.01825222603162091,-0.0071806839601472605,0.009672478941487928,0.014078449109177882,-0.008022216747665345,0.0057878293772792855,-0.005975337831906291,0.007373532741464572,-0.0009964508764371827,0.007242805115145634,0.029023679878434905,-0.00025374345356643513,0.0424976404448274,0.021629187272557582,0.011681413763140913,-0.01117003710394937,0.0015261668239081594,0.03132440476190479,0.00610991672226735,0.021765417170495738,-0.004280674387600603,0.017587496471916486,0.0033115703881512193,0.015820854404848594,0.011768323469453668,-0.0015852640586967448,-0.02195370195038826,0.0311736974568948,0.0081953989610557
2005-02-17,0.02197938399884314,-0.006819680780899673,0.004407127117403098,0.0004955259722314587,0.02260669070529686,-0.014166870213652483,-0.03333228840125391,0.0132102424747218,-0.006253000754475435,-0.02150562406049683,-0.020479019044214564,0.031175059952038175,0.002025133351414743,0.004681118246414595,-0.00704425506237516,0.00958620814218114,-0.010333391084820565,0.004309735763741607,-0.006853771422656529,0.0004165798791919695,0.0045808582652546725,-0.027474916525148996,0.001446114526368003,-0.01760014170648072,-0.011818646792342569,0.015054647948660405,0.004911398373344644,0.009907738342614936,0.02573768126397802,0.011421062650055047,0.019526627218934944,-0.02040240092539458,-0.02990956632284525,0.005267245374719787,-0.013482362512833523,0.02669978500594694,0.004608780570055648,0.02244648540070915,0.017840961353690954,0.0032589795287014667
2005-02-18,-0.0035305452805908244,0.0037652902660272325,-0.007200384020481065,0.008957910678057956,0.0067888383269010255,-0.010500925480594003,-0.017080297178362236,-0.009327295773095434,0.0020476009708851883,-0.020365519879925853,0.0012462603262843874,0.012872915198496537,-0.0118916577945396,-0.0032732717867485217,0.021546902935451806,-0.0023749144628265606,0.0008753173025222161,0.004472974557392373,-0.015142153103992473,-0.00440159172817467,0.011237551418055824,0.03284012687272231,0.011787969787433683,-0.030186316738455288,0.0024955173114959983,0.010386127994279404,0.0042813575226776646,0.0037914327884862598,0.025039123630673066,-0.01889301043608127,0.005803830528148479,-0.008805125010460269,0.01758409330529731,0.005906284461113742,0.0031417519194141263,-0.003274434922433067,0.0027693663326175955,-0.015361673925392894,0.009918353651716894,0.008915802289293007
2005-02-21,0.01400993948409357,0.008871805389241372,0.0028329930876400677,0.00615964090001575,-0.00032693628011892795,-0.0024229480428618055,-0.0058297591553942985,-0.005637015163385439,-0.00909205707791394,-0.012413254423648712,-0.0019901079508735098,0.002156871840066854,0.001040943789035298,0.01892813021858286,0.0023536613227921332,0.01577630729502899,-0.001299334091278137,0.004289641245921905,-0.0025171399847309095,0.006423926105704636,0.009031973185075204,0.007514068459697487,-0.00023592530779514842,0.004389747615334283,0.005734621625608671,0.022044903664125037,-0.006988378657219019,0.012774400909567829,0.018886696972296058,-0.00032177222239404557,0.00980957876514732,0.006219278826310459,0.0025756449356379996,0.0,0.01710807054632313,-0.007842662765501163,0.0015900801316697244,-0.0031130556022981315,0.0,0.004089160562786631
