date,RiskMetrics,F_Historical,MonteCarlo,GARCH,FIGARCH,EGARCH,TARCH,GJR_GARCH
2015-12-10,-0.01463020048035461,-0.013420265915741199,-0.014813875201473606,-0.014936506851568386,-0.01577539578234765,-0.015540330627286027,-0.016928158952817282,-0.01581303547084232
2015-12-11,-0.014560157966461144,-0.01294150240455741,-0.014276442240489875,-0.01427489385541298,-0.014665052978327927,-0.014478649218117553,-0.015985013033888162,-0.01524682620711073
2015-12-14,-0.014326078858477273,-0.012694820157858838,-0.014034126490414973,-0.01429179932851328,-0.014306440448173459,-0.014782890390792856,-0.016972648463787557,-0.015602215296982533
2015-12-15,-0.01472495403974685,-0.012737480132551753,-0.014039375781151003,-0.013895025981342731,-0.01370370726692013,-0.014488689167909996,-0.016106858838153593,-0.015059310256218228
2015-12-16,-0.01632109150301304,-0.013319759835613417,-0.014659479237895097,-0.014350316403142232,-0.014139482371091286,-0.015198555341424615,-0.01541186222975793,-0.014593568272739336
2015-12-17,-0.016269893684998076,-0.015359595759033548,-0.01688344887956148,-0.016405034813643533,-0.016476536247334587,-0.017134053526241255,-0.014895629566870842,-0.014257849216437031
2015-12-18,-0.017576197560332848,-0.014530603793317675,-0.01605389626641785,-0.01637991660259683,-0.016899759214328697,-0.01738895747196597,-0.016241275816378655,-0.014998967105280097
2015-12-21,-0.01718977580259821,-0.016070482402205637,-0.017734763223215846,-0.01832742653947094,-0.019184313438505504,-0.01929143419951976,-0.019697858956809092,-0.018773271091455705
2015-12-22,-0.017285604498538918,-0.016114356224268756,-0.017713800213360723,-0.017605478048584006,-0.018724855070163457,-0.018515286406765027,-0.018613326719609156,-0.018063124702760225
2015-12-23,-0.017701480085188813,-0.016208708367451263,-0.01779654132629379,-0.017528176324928348,-0.01854683327478949,-0.018720653918063344,-0.017725697541044666,-0.01742887524885066
2015-12-24,-0.0171650518932024,-0.01660952942190695,-0.018225666932105686,-0.01789128731707255,-0.018592467177767816,-0.019357302188884144,-0.01695947578955316,-0.01685728928970019
2015-12-28,-0.016643132739165782,-0.015426968088205676,-0.01696920286440046,-0.017055400417835886,-0.01755613178475002,-0.01806861272358638,-0.016224086232764195,-0.016254921010812245
2015-12-29,-0.016694245712734916,-0.014751292594448632,-0.016218499597051763,-0.016256661669975955,-0.016394298785362412,-0.01672061538345151,-0.01532058480770464,-0.01566809622539212
2015-12-30,-0.016373517315452554,-0.014978832279037489,-0.016440976484290735,-0.016207048288481192,-0.015904963489727454,-0.016972910484742827,-0.014659861911435245,-0.0151545626498925
2015-12-31,-0.016388727611086024,-0.014152018753721523,-0.015578752745226226,-0.015806507715962717,-0.015272033933201878,-0.016725248541624344,-0.015298712897564386,-0.01515111812325004
2016-01-04,-0.0168105781071046,-0.014193572910373554,-0.01563690894947114,-0.015951690955238955,-0.015356477364231097,-0.01713619361847546,-0.016763350307656483,-0.015951037187106006
2016-01-05,-0.01663405173556416,-0.014788654515056754,-0.016301807006148507,-0.016702717705714812,-0.016297709388831693,-0.0180927575569376,-0.01891107149936566,-0.017587284414608908
2016-01-06,-0.01708091970259536,-0.015030872356342987,-0.016503428223290043,-0.01634164001810657,-0.016209794728743364,-0.0178527909285932,-0.017951651261206424,-0.01696324668681122
2016-01-07,-0.018206297201744864,-0.015166634467792435,-0.016704840261176728,-0.017114513241602496,-0.01716603852697476,-0.018800933900491527,-0.02011775684401603,-0.01854638064452445
2016-01-08,-0.018289996215902528,-0.016629329833997245,-0.01830199682692849,-0.01882594073042595,-0.01913818969098609,-0.0204726278636858,-0.02317794877872039,-0.021350841345435464
2016-01-11,-0.01773308594552094,-0.01692547645990999,-0.01860693055946752,-0.018925908534210355,-0.019609402720501837,-0.020817656440452737,-0.024476528437671216,-0.021838604678955983
2016-01-12,-0.01726177928703675,-0.016394542955500545,-0.01799826650090087,-0.018010535131772573,-0.018817324308440707,-0.019241205286664047,-0.022938432587512634,-0.02096256197243721
2016-01-13,-0.01828993110571744,-0.01576181910344615,-0.017294541255031312,-0.017209200444758453,-0.017693048034020886,-0.018197250606302447,-0.021564293516142946,-0.020132040010650942
2016-01-14,-0.019517093269210622,-0.016717699336565476,-0.018313214792698807,-0.01878917682133016,-0.01896013340908674,-0.01985034901601962,-0.024418597740406677,-0.022483104108530928
2016-01-15,-0.02008538910401272,-0.018974003208705664,-0.020687304841119303,-0.02020491679120774,-0.0205159804846891,-0.021407365653146916,-0.023280205637394975,-0.02172113764413826
2016-01-19,-0.019544583188960112,-0.018717137869489437,-0.020504493247354535,-0.020986984154747163,-0.021687270881579825,-0.022457223384317913,-0.0256475370329199,-0.023348453263130012
2016-01-20,-0.019747867001200528,-0.01837826739193402,-0.02008564821744835,-0.020014920888711447,-0.02089383735433711,-0.021162924124418062,-0.024096782945747283,-0.022409453874330073
2016-01-21,-0.019382238148801932,-0.01814583561609474,-0.01988265573899126,-0.02028568834509678,-0.02097805010796543,-0.021746134359341866,-0.025739447131117553,-0.02320347119327572
2016-01-22,-0.02007057908344387,-0.01805318282119889,-0.019729212767504133,-0.01955943210719191,-0.01991276568980679,-0.021028991251838602,-0.02423926778448841,-0.022283134406538826
2016-01-25,-0.0205813589523531,-0.0189686322064003,-0.020703912952516185,-0.020285068240907672,-0.02039810611379048,-0.0219953425599298,-0.023039724123139912,-0.021485647854783144
2016-01-26,-0.02080883270112326,-0.01872832796662613,-0.02053534174966647,-0.02104071134316227,-0.021148584872044116,-0.022972022138646967,-0.02539974343537775,-0.02312456162529081
2016-01-27,-0.02043357808312672,-0.01962971835498618,-0.021441307842865184,-0.021098078700410618,-0.021338295532601654,-0.023273195637699626,-0.024056770790873025,-0.022254291904202483
2016-01-28,-0.019886052074399488,-0.018451049565933512,-0.02021702542322776,-0.0204976276269899,-0.02074864967865906,-0.022726166660454333,-0.024417914158611276,-0.02198121828075472
2016-01-29,-0.0222031905361398,-0.017949900171987367,-0.019634493204466006,-0.019562462590164857,-0.01954268480396895,-0.02142754135289883,-0.022969789127103485,-0.02110963062206323
2016-02-01,-0.02172386171433564,-0.021330822425682676,-0.023270508094751504,-0.022614490319130365,-0.02249892020143043,-0.024060271505119343,-0.02204880909289539,-0.020507301615024853
2016-02-02,-0.022100416954443505,-0.01994569224753468,-0.021809112325716317,-0.021711455371512967,-0.021939190878574828,-0.023088595011000208,-0.020826867370235598,-0.019718631423523578
2016-02-03,-0.02201439243073379,-0.019770481925580192,-0.02177278432941883,-0.022281116114752045,-0.022725938817794365,-0.02394819533741291,-0.023354479210486667,-0.02163961369040778
2016-02-04,-0.02143202329568484,-0.02019687498794602,-0.022167476027328447,-0.02192888395801968,-0.022316706614424472,-0.023820896046713433,-0.022133701343621578,-0.02082958255026474
2016-02-05,-0.021014532795900837,-0.018939241911422128,-0.02082302490276828,-0.02101285267309556,-0.021245244215561697,-0.022730145733412508,-0.02193716270016621,-0.020271015431236175
2016-02-08,-0.020954930569363723,-0.018299602287217952,-0.02013395185535828,-0.020397751743757783,-0.02025070712212824,-0.022202403248788315,-0.022405899459156026,-0.020112485058032037
2016-02-09,-0.020365311495901265,-0.01816534087905819,-0.020003862585603605,-0.020371709103849146,-0.019863845608630852,-0.02241637412765301,-0.023809367241572368,-0.02079990548884646
2016-02-10,-0.019758678214546802,-0.017709573294441783,-0.01946071572037224,-0.01941585177411303,-0.01868639631153037,-0.021033910963927094,-0.02239901266370775,-0.019985030765060495
2016-02-11,-0.025338850847042023,-0.016811183840065004,-0.01848037580067803,-0.018482876511136816,-0.01753949059391998,-0.01953834857134635,-0.02106651181640084,-0.01921199440418396
2016-02-12,-0.026093027080121,-0.02339238865965642,-0.02571528022098514,-0.026834715838361976,-0.02653796322547434,-0.025351848233837737,-0.029072203837527427,-0.03151413492149335
2016-02-16,-0.02595380664527509,-0.02559355047621331,-0.02796324755537226,-0.027464081323975476,-0.028233222779461872,-0.026605453380278653,-0.027608992339558762,-0.03031653357585059
2016-02-17,-0.0268278307262964,-0.024850526736636222,-0.027172168767604622,-0.02688892680901233,-0.02880502589116796,-0.026510082804970747,-0.026096225357275873,-0.029086663501172016
2016-02-18,-0.02604144565878517,-0.025805038684313716,-0.028202412860059853,-0.027737553757480958,-0.02968053921485546,-0.027851422126075095,-0.024854506226613827,-0.028004878654102956
2016-02-19,-0.02530631739955782,-0.023927073185840482,-0.02620580692388433,-0.026389501789054148,-0.028058262789861663,-0.026129822012195207,-0.024090661904092838,-0.02693602926644068
2016-02-22,-0.025095287275279567,-0.022945702864474195,-0.02511629200949725,-0.025109020064545715,-0.026255538564329675,-0.02452154561023417,-0.02266404332102079,-0.025829676555032648
2016-02-23,-0.024541748135353342,-0.022671663334507656,-0.024798332540415635,-0.024582930763688032,-0.02492996729658959,-0.024427950073249445,-0.021496853018444843,-0.0248197153638616
2016-02-24,-0.023847835941637037,-0.02136702650209706,-0.02342176405671237,-0.02372554010159084,-0.0233823024034013,-0.023768851285228973,-0.022046582061355787,-0.024358942418893012
2016-02-25,-0.023627052930865464,-0.020646724653146188,-0.0226045204521855,-0.022592337152218627,-0.02172017541996155,-0.02233975185314618,-0.020771424365653327,-0.023378655834483224
2016-02-26,-0.023319761328281056,-0.020448547314552687,-0.022367613034593455,-0.02215106291428338,-0.020886192974972136,-0.02228817209330903,-0.019727033620523745,-0.022475723622217773
2016-02-29,-0.022984382594666765,-0.01952601578905471,-0.021416145052875823,-0.021779130218506623,-0.020310132308589822,-0.02228155510409424,-0.02104560942741233,-0.02264850281349867
2016-03-01,-0.023640319046938144,-0.01918687499014115,-0.0210432692906196,-0.02136893353006919,-0.01991431075540773,-0.022184960950059566,-0.022134706204327108,-0.02270088145008948
2016-03-02,-0.022952907721422007,-0.020744771848844736,-0.022677779827713435,-0.02226263685762219,-0.02108422526439711,-0.023384807908163763,-0.02112205082299222,-0.021899569349155393
