date,IRO1RINM0001,IRO1KCHI0001,IRO1PSIR0001,IRO1ZMYD0001,IRO1OFRS0001,IRO1TRIR0001,IRO1DJBR0001,IRO1DSBH0001,IRO1GPSH0001,IRO1SGOS0001,IRO1PAKS0001,IRO1DKSR0001,IRO1KSIM0001,IRO1MHKM0001,IRO1SSEP0001,IRO1SHFS0001,IRO1PMSZ0001,IRO1MNGZ0001,IRO1FRVR0001,IRO1SSHR0001,IRO1KIMI0001,IRO1HJPT0001,IRO1EPRS0001,IRO1SSIN0001,IRO1GNBO0001,IRO1SBEH0001,IRO1SHMD0001,IRO1SHPZ0001,IRO1ASAL0001,IRO1BARZ0001,IRO1FOLD0001,IRO1DOSE0001,IRO1BAMA0001,IRO1SORB0001,IRO1NALM0001,IRO1EXIR0001,IRO1MSMI0001,IRO1SHKR0001,IRO1HMRZ0001,IRO1RTIR0001,IRO1TBAS0001,IRO1HTOK0001,IRO1MAGS0001,IRO1GTSH0001,IRO1ABAD0001,IRO1PRDZ0001,IRO1TRNS0001,IRO1FKHZ0001,IRO1TKSM0001,IRO1DPAK0001,IRO1NMOH0001,IRO1PARK0001,IRO1SAHD0001,IRO1DSIN0001,IRO1DRZK0001,IRO1DALZ0001,IRO1INFO0001,IRO1SYSM0001,IRO1TKIN0001,IRO1BAHN0001,IRO1LEAB0001,IRO1GOLG0001,IRO1MINO0001,IRO1FAIR0001,IRO1AZIN0001,IRO1GESF0001,IRO1IRDR0001,IRO1KHSH0001,IRO1NKOL0001,IRO1SDAB0001,IRO1NBEH0001,IRO1AMIN0001,IRO1SKER0001,IRO1STEH0001,IRO1SROD0001,IRO1CHML0001,IRO1SGRB0001
10/22/2014,0.026315789,0.042194093,-0.036908881,-0.007042254,0.017959184,0,-0.006354708,-0.036553525,-0.005012066,-0.012154696,0.010204082,0.015964912,-0.011053985,0.01984127,-0.014772727,0.005691057,-0.010055304,-0.031578947,-0.016585366,-0.014025245,-0.011764706,0.023739837,-0.023255814,0.029554264,-0.011532125,-0.011406844,0.039941807,-0.027472527,-0.0257099,0.044025157,-0.004528302,-0.022310469,0.012871914,0.022285714,0.045608108,0,0.03730738,-0.024053224,-0.00126132,-0.006711409,0.025967663,-0.021202532,-0.018175443,-0.021073718,0.039834025,0.019034483,-0.021097046,-0.011152416,-0.013793103,0.001197605,0.036,0.034722222,0,0.021211256,-0.011018868,-0.009090083,0.015930902,0.05058181,0.03935224,-0.01659751,-0.01463964,-0.032648126,-0.023870418,0.011661808,-0.016269391,0,-0.018285714,-0.003125,-0.013211203,0.020851064,0,0.082863341,-0.013664852,-0.019690927,0.022893031,-0.025469729,-0.036363636
10/25/2014,-0.047521368,0.036761134,-0.001996008,-0.034751773,0.033279872,0,-0.019883721,0.031894934,-0.01119403,0.006711409,0,-0.038162666,-0.017416168,0.0307393,-0.002883506,0.029426031,0.029964449,-0.018445323,-0.007936508,-0.009009009,-0.011904762,-0.031130877,0.011904762,-0.011764706,-0.014,-0.030448718,0.039297978,-0.025423729,0.004332414,0,-0.012130402,-0.005243335,-0.0125,0,-0.03087417,0,0.039093041,-0.003670687,-0.010718565,-0.027027027,-0.024594078,-0.029744585,0,-0.009249407,-0.022346369,0.0080536,-0.036637931,-0.011278195,0,-0.040311005,0.027027027,-0.033959732,0,6.99E-05,0,0.001742959,0.002645003,-0.037070524,0.03996125,-0.025316456,0.023714286,0.014107143,-0.027074236,0.014409222,-0.038076923,-0.046673287,0.004074505,-0.030004478,-0.013745091,0.008336807,0,0.038060897,-0.000208333,-0.008390542,-0.029708853,0.032562125,0
10/26/2014,-0.025125628,-0.012027491,-0.022,-0.024246877,-0.018238262,0,-0.001898209,0.01003367,-0.016603774,0.005555556,0.010707071,-0.027827648,0.005026455,-0.039637599,0.015037594,0.024030155,0.004930966,0.005872483,-0.0176,-0.00861244,0,-0.02852459,-0.016470588,0.00952381,-0.01402975,0.049586777,0.038790994,-0.019565217,-0.029215686,0,0.003837299,-0.010393467,0.00685654,0,-0.036858678,0,-0.001881114,0.010526316,0.009819967,-0.005555556,-0.009791922,-0.029323559,0,0.017680106,-0.011020408,0.024504867,0.013422819,-0.004106464,0,-0.016452698,0.009022556,0.014311519,0,-0.01020979,0.011141636,0.016483516,-0.009798379,0.007042254,-0.039978264,-0.011255411,-0.037119732,-0.004050009,-0.017953321,-0.034090909,-0.00079968,0.010416667,-0.005072464,-0.031855956,0.013574661,-0.016122365,0,0.00270166,-0.020525109,-0.002564103,-0.013472137,-0.045643154,-0.005660377
10/27/2014,-0.013254786,-0.011936759,-0.018268575,-0.038403614,0.027865613,0,-0.00582432,0.007400493,0.01400614,-0.033149171,-0.004597242,0.004616805,0.008160042,-0.007075472,-0.01994302,0.049233129,-0.003925417,-0.0323603,-0.008550489,-0.006274131,-0.009772423,0.01518731,0.016746411,0.002948113,-0.027773016,0.012913386,-0.012251149,0.042128603,-0.007473238,0,0.005351682,0.014253563,-0.0151912,0,0.067884615,0,0.045985677,0.025,-0.008006483,0.040037244,0.00618047,-0.003089598,-0.047916667,-0.020539049,0.041683863,0.032110092,0.020971302,-0.001985339,0.031468531,-0.020529717,-0.022354694,0.006849315,0.063985161,-7.07E-05,-0.028301887,-0.004504505,0.002378687,0.001631702,0.043098569,0.034588441,0.028985507,0.025459689,0.050639854,-0.006764706,-0.019607843,0.01628866,-0.014129643,0.01096805,-0.030535714,-0.036554622,0.015565661,0,0.010530795,0.000514139,-0.001034554,-0.006956522,0.014800759
10/28/2014,0.014925373,-0.018321466,0.051242883,0.06577917,0.039992309,0,0.007412721,0.003176704,-0.022516556,-0.008,-0.015863454,0.001838235,-0.005483029,-0.004750594,0.011627907,0.00058471,-0.019211823,0.008619204,0.014168378,-0.00922778,0.002703799,0.044215426,0.008235294,0.0111699,-0.01075648,0.039956468,0.025641026,-0.024822695,0.01953602,0,-0.011406844,-0.00887574,0.003723404,0,-0.00954439,0,-0.00036036,-0.034552846,-0.004836127,0.038495971,-0.004914005,0.003787879,0.012003751,-0.02196436,0.030507132,0.009079365,-0.010162162,0.005355777,-0.030508475,0.034286454,-0.01867378,0,0.034584253,-0.017664099,-0.000893204,-9.05E-05,-0.028571429,0.001163603,0.010930233,0.038087177,-0.033239437,-0.020689655,-0.011658256,-0.016286645,0.004081633,-0.026171637,-0.007535461,0.008490566,-0.022840302,-0.027474924,0.04123348,0.000962279,0.006315789,-0.017985612,-0.011184756,-0.005035026,-0.016454749
10/29/2014,0.007352941,0.02607987,0.029458388,0.008082292,0.02514328,0.08045977,-0.003085687,-0.010423539,0.016260163,0.017857143,0.030401959,0.046422018,-0.000262536,-0.005568815,-0.011494253,-0.02293645,-0.004520342,0.04118954,0.032597692,0.008823529,-0.012403937,0.012416428,0.003500583,0.008023256,-0.019607843,0.03827179,-0.008023256,0.029090909,0.011976048,0,0.003846154,-0.00738806,-0.00063593,0,0.034363636,0,0.046503244,0.018421053,0.003119356,0.036637931,0.004197531,0.005145798,0.034255884,0.027542373,0.039600154,-0.002705594,0.011358672,-0.001065449,0.058741259,-0.016762572,0.04,0.000816327,0.008534851,-0.000215781,-0.001360438,0.008236039,0.006449091,0.008135751,0.027528564,0.019567876,0.04020979,0.008802817,0.023239437,0.012642986,0.010162602,-0.028333333,0.006401667,0.005612722,0.057869934,0.029147982,0.032323574,0,0.005230126,0.000523286,-0.008378718,0.005720572,0.002091255
11/1/2014,0.060583942,-0.007148531,-0.040677531,0.039358601,0.029756537,0.049574468,0.011904762,0,-0.011428571,0.018675722,0.02970297,0.015255129,0.021533613,0.008,0.012209302,-0.020633971,0.050454087,-0.006565988,0.017254902,0.020408163,0.003549488,-0.007861635,-0.003488372,0.037028492,0.018909091,0.031821454,-0.015355761,0.008480565,-0.007889546,0,-0.005747126,0.014961281,-0.029483508,0,0.050096678,0,0.023079573,-0.002067183,0.002258592,0.038253638,0.001475289,0.035836177,0.001075172,-0.010309278,0.039571006,0.003785489,0.028941685,0.014779826,0.016842801,-0.000890585,0.037714712,0.000543774,-0.002115656,0.014388489,0.004203643,0.004219031,0.029126214,0.017523634,-0.032835821,0.047181128,0.011204482,-0.012041885,-0.00550585,0.014268728,0.036217304,0.015222985,0.018786982,0.017209302,0.015680684,0.003485839,0.024590164,0.011728514,0.005202914,0.019874477,0.001689903,0.02165828,0.01555682
11/2/2014,-0.0330351,-0.00632,-0.010165864,0.03997195,-0.001926445,0.009527671,0.015058824,-0.015333333,0.001541426,0.060555556,-0.018653846,-0.032815199,-0.017994859,-0.024206349,0.039632395,0.058167939,0.032180596,-0.03139458,0.000385505,-0.004761905,0.00666576,-0.025356577,0.026837806,0.011123471,0.017130621,0.00195367,-0.019047619,-0.001401542,-0.001988072,0,0,-0.011111111,0.049065676,0,0.039839304,0,-0.006397306,-0.005178664,0.002645416,-0.019223068,-0.037564449,0.015815486,-0.015483755,-0.008333333,0.039843472,-0.019484601,0.04806885,-0.016516517,0.036700227,0.002801477,-0.029866859,-0.003396739,0.024734982,-0.035390071,0.011627907,-0.015821936,-0.009433962,0.032630863,0.016203704,-0.007254677,-0.016897507,-0.000176647,-0.010380623,0.034290739,-0.036893204,-0.025765576,-0.023377378,-0.0173754,-0.027192982,0.022145028,-0.0136,0.000190042,0.060869565,0.040769231,0.033319275,-0.023126338,0.039790772
11/5/2014,0.0113879,-0.005474599,0.013648649,0.039784221,0.017722407,0.039959839,0.029554937,0.058903182,0.007118122,0.019381875,0.007054674,0.034285714,-0.002617801,0.000406669,0.020994475,-0.001442793,0.036761284,0.023541453,0.01522158,0.04784689,0.03527027,-0.00195122,0.003977273,0.0110011,-0.052631579,-0.019498607,0.001213592,-0.010526316,0.001992032,0,0.008863198,0.05011236,-0.010833333,0,0.035093368,0,0.013215859,0.01405518,0,-0.020008167,-0.005102041,-0.007460266,-0.015181818,-0.004285714,0.022921656,0.009871795,0.027838975,0.005954198,0.018483709,0.01968254,0.00148368,0.006134969,0.033793103,0.076464966,0.041302682,0.042325159,0.024952381,0.046521835,-0.003113136,0.048846154,-0.006198929,-0.006890459,0.043706294,-0.010767923,0.004032258,-0.028614784,0.039548023,0.009771987,-0.026871055,0.028887001,-0.01054339,0.000570017,0.014832162,0.032766691,0.028979592,0.001753617,0.035573123
11/8/2014,-0.025334272,0.028171294,0.031862418,0.030479896,-0.017241379,0.009461286,0.013171226,-0.024616368,0.043170965,0.025179856,-0.007199844,0.016574586,0.026246719,-0.023577236,0.037878788,-0.010258633,0.022890485,0.016333333,-0.014993357,0.037442922,0.033024409,-0.022482893,-0.015280136,0.001088139,0.022222222,0.015625,0.016969697,0.014184397,-0.005964215,0,-0.013368984,0.033882588,0.00042123,0,-0.040746501,-0.167694205,-0.039464883,0.031314168,-3.26E-05,-0.001666667,-0.012820513,-0.002941176,-0.028031632,-0.012490506,0.039799331,-0.009775295,0.031566641,0.021399302,-0.035681329,-0.009838107,-0.031111111,0.010569106,-0.032688459,-0.054026364,-0.04341747,0.009062391,-0.010406988,0.028307821,0.009216239,-0.030436377,-0.002835271,-0.00373599,0.018425461,-0.01976511,-0.013253012,0.052220486,0.03132151,-0.023041475,-0.01352854,0.038398018,-0.004098361,0.000569692,0.038942308,0.039122137,-0.008330028,-0.008752735,0.039382373
11/9/2014,0.000361011,0.023541453,0.016666667,0.043423537,0.056140351,0.039977047,-0.015555556,-0.01468371,0.001464933,0.039097744,-0.011172089,-0.028532609,-0.001534527,0.042048293,0.02919708,-0.004379562,0.035103115,-0.016070843,-0.002504817,-0.039612676,0.018448319,0.011666667,0.000114943,-0.00923913,-0.02173913,-0.005594406,-0.021454112,-0.006993007,0.024,0,0.000774293,0.007106389,-0.010105263,0,-0.011024643,-0.016234568,-0.004178273,-0.018914883,0.003257435,0.034223706,0.034285714,0.022615536,0.006711409,0.004187676,0.039884207,0.008910256,0.031356252,0.002080238,0.001594896,-0.016853226,-0.01529052,-0.006570126,-0.02137931,-0.001083032,7.69E-05,-0.01597582,-0.014084507,-0.032422512,-0.002113208,-0.009077156,0,-0.000892857,0.039967105,-0.026592636,0.045177045,0.010816543,0.005269727,0.008018868,0.001315048,-0.035785288,-0.017283951,0.017840197,-0.03285516,-0.014921947,0,-0.011037528,-0.020363879
11/10/2014,0.053771202,-0.007692308,0.038378447,-0.00482509,0.03089701,0.021703145,0.004514673,0.004989688,-0.039312489,0.038591413,-0.00654113,0.01451049,-0.013063525,-0.011985617,-0.007092199,-0.007184751,-0.029249682,-0.0165,-0.031292254,0,-0.005086849,-0.008566722,0.005631537,0.009215579,0.033703704,-0.000843882,-0.009744214,-0.031690141,0.036914063,0,-0.001934236,-0.005412071,-0.011059124,-0.024035774,-0.009180328,-0.022651691,0.005244755,-0.015728057,-0.00321439,0.01937046,0.014565545,-0.016025641,0.000314465,-0.004340426,0.03959171,0.016392401,0.003113553,0.00088968,-0.03343949,0.003581937,0.00931677,-0.008638143,-0.018322763,0.001445609,0.019384615,-0.025888548,0.006571429,0.066174921,0.021101195,0.003816794,-0.007676997,0.002680965,0.037640361,0.032722906,0.028816199,-0.013848091,-0.002621051,0.023397286,0,0.002061856,0.004941374,0.016408726,0.033014354,-0.020974132,0,0.004017857,-0.018060998
11/11/2014,0.027739726,-0.012403101,0.039652429,-0.015151515,0.003867225,-0.039423942,-0.021348315,-0.004369125,0.016939475,0.003251277,0.00339186,0.004652766,-0.005969375,0.052972099,-0.004081633,-0.010485896,0.039737991,-0.008642603,0.016949153,0,-0.001122334,-0.015952144,-0.007885714,-0.010762039,0.038158366,0.011120495,-0.013530135,-0.003636364,0.000753438,0,-0.001162791,0,0.010752688,0.024054983,0.009099934,-0.013289676,-0.007304348,-0.005154639,-0.006547231,-0.010292953,0.011138614,0.006514658,-0.000314367,0.025728695,0.039869087,0.004625867,-0.019536242,-0.007111111,0.011861614,-0.02307202,0.023076923,-0.00735194,0.028715004,-0.000360881,-0.0245246,-0.007207207,0.002933106,-0.031429136,0.036515814,0.009125475,-0.016905444,-0.007130125,-0.039780521,0.001744186,0.035579107,-0.014468085,-0.017980636,0.028349337,0,-0.016460905,0.004667056,0.002935241,-0.038443724,0.004522733,-0.017,-0.01067141,-0.010931806
11/12/2014,0.039986671,-0.031397174,0.039552678,-0.020307692,-0.017656501,0.015367316,-0.001148106,-0.00731383,0,0.057407407,-0.005766554,-0.022298456,-0.003916449,-0.027265745,0.055327869,0.000447761,0.002939941,0.038461538,-0.000392157,0,0.004993758,0.051334009,-0.016242368,-0.016483516,-0.03986195,0.034108311,0.044389027,0.01459854,-0.026726896,0,-0.010477299,0.00048216,0.023085106,0.001118568,0.000491884,-0.011776954,-0.018920813,0.012953368,-0.000721335,-0.0264,-0.024235006,0.04368932,-0.016823899,0.03425,0.039771102,0.016427105,-0.014897579,-0.004327067,0.001953761,-0.006784969,-0.021052632,0.001234399,0.011165387,0.004404332,0.04432583,0.007259528,0,-0.020408163,0.033871659,-0.024868124,0.049256776,-0.012746858,0.041269841,-0.001741149,0.027046784,0.049222798,0.012676056,0.007114273,0,0.050209205,-0.008710079,-0.073897933,0.047880539,0.043127962,0.017700916,-0.011235955,0.026315789
11/15/2014,-0.039730855,-0.02350081,-0.029894689,-0.022613065,-0.025326797,-0.012550757,-0.00908046,-0.015405224,0,0.007005254,0.007,-0.04,-0.009174312,-0.015791552,0.033495146,-0.019841862,-0.020938023,-0.0418107,-0.019811691,0,-0.016149068,-0.03629939,-0.01498829,-0.016759777,-0.004313444,0.0319063,0.002745941,-0.034532374,-0.02436666,0.204819277,-0.01254902,-0.00172117,-0.014245607,-0.034636872,-0.005408063,0.002436134,-0.020714286,0.033759591,-0.00744824,-0.019309778,-0.042398394,0.003100775,-0.016472093,0.039481105,0.039900936,-0.006244261,-0.03194707,-0.007193166,-0.028274293,0.025617446,-0.028417819,-0.012328767,-0.030365769,0.030120049,-0.047333333,0,-0.007735849,-0.03125,0.038222284,-0.023956723,-0.006111111,-0.015275505,-0.024390244,-0.020348837,-0.029893238,0.03127572,-0.02364395,-0.026931567,0,0.015936255,-0.027112971,-0.039699783,0.011308265,-0.000454339,0,0.006818182,-0.025128205
11/16/2014,0.004337671,-0.013278008,0.00116727,0.014781491,-0.027661358,-0.023364486,0.00916367,0.020408163,0,0,-0.006156902,-0.001827485,0.005291005,-0.016446049,-0.033818694,-0.004109589,0.047904192,-0.014945886,-0.015009005,0,0.01010101,0.000333333,0.016999524,-0.014772727,-0.033212996,0.029093281,-0.014644601,0.019374069,0.014866204,-0.016666667,-0.000794281,0.006206897,-0.015400844,0.016782407,-0.004778382,-0.014778325,-0.004376368,-0.035131123,6.61E-05,0.004189359,0.029604401,-0.012982998,0.040650407,-0.019455856,0.039957661,-0.014353477,0.000195274,-0.000754717,0.003344482,-0.00730114,0.007905138,-0.024271845,0.050533808,-0.026448011,0.014695591,-0.009009009,0.003042403,-0.010752688,0.028892883,0.005542359,-0.005030743,-0.004801477,-0.0078125,0.027002967,0.039985326,-0.034317638,0.03034188,-0.029038113,0,-0.028627451,-0.002236367,-0.00678733,-0.013636364,-0.020454545,-0.020391843,0.006772009,0.025775907
11/17/2014,0.042857143,0.017661901,0.046986126,0.027865738,0.000517241,-0.004784689,-0.005057471,-0.006666667,0.033743856,0,0.009192646,-0.013181985,0.005263158,0.009787928,-0.003403014,0.053645117,-0.004081633,-0.012905476,-0.004469728,0.030401287,0.01875,-0.01332889,0.011104617,-0.011649366,-0.039395071,0.016100406,-0.020057999,0.033625731,0.038476563,0,-0.0063593,-0.006168609,0.011356332,-0.03187251,-0.025165563,0,-0.015750916,0.002051282,-6.61E-05,0.020025031,-0.020356234,0.002192296,0.01034375,0.003952569,0.039949109,-0.0048125,0.022647403,0.001510574,0.023333333,0.006451613,-0.019607843,0.009239517,0.036585366,0,0,0.017090909,-0.002559242,0,0.039857651,-0.002755906,-0.021067416,0.020597513,0.021889764,-0.026581913,0.016578483,0.012396694,-0.004562422,0.011214953,-0.020675839,-0.019781994,0,-0.010561193,-0.018894009,-0.002320186,0.006122449,-0.013452915,-0.00034188
11/18/2014,-0.012424339,-0.023636364,-0.042316258,-0.001848429,0.02808892,-0.004807692,-0.015942699,0.006711409,0.020408163,0,-0.00990099,-0.020408163,-0.022774869,-0.002827141,0.006341463,-0.036553525,-0.012704918,-0.028621908,-0.010204082,-0.031767956,-0.007484663,0.003039514,-0.011676301,-0.014704166,-0.037123421,-0.029694323,-0.032182491,-0.022630835,0.030280233,0.003813559,-0.004,0.005517241,-0.005826271,0.0111699,-0.035665761,0,0.004838109,0.003070624,-0.001619835,0.033128834,-0.005194805,-0.03125,-0.040240017,-0.003858268,0.039882554,-0.000816429,-0.000572738,-0.004524887,-0.045928339,-0.025641026,-0.0112,-0.011267606,0.039869281,-0.007239624,0.034444444,-0.029138363,0.028223891,-0.02173913,-0.010640284,0.050138176,-0.00143472,-0.022,-0.014948374,-0.003265064,0.006245663,-0.030204082,-0.013611111,-0.013863216,-0.014582501,-0.01276771,0.006896552,-0.017580578,-0.035979333,-0.009302326,-0.002028398,-0.011363636,-0.035225718
11/19/2014,-0.003870968,0.007279499,0.028023256,0.059259259,-0.002681864,-0.000772947,-0.023127495,-0.009866667,-0.032,0,0,-0.035606061,0.004821859,-0.0036452,-0.03005332,-0.021228546,-0.03196347,-0.035831211,-0.055463918,-0.031383738,-0.003585116,-0.033333333,-0.005731665,-0.019305934,-0.033306419,0.044618748,-0.022805453,-0.020984081,0.025739321,-0.017982271,-0.016064257,-0.006104252,-0.024720298,0.026162791,-0.031525185,-0.046733333,-0.003703704,-0.020918367,0.013079037,0.011084719,-0.0154047,-0.016129032,-0.003158234,0.001580903,0.038352941,0,-0.012416428,-0.007727273,-0.019460567,-0.009736842,0.026699029,0.00014245,0.039597737,0,-0.003666802,0.012704843,0.00831793,-0.02,-0.013018868,0.032330827,-0.020114943,-0.00501952,-0.002659574,0.011911852,-0.026896552,-0.010942761,-0.010137989,-0.025304592,-0.020879789,-0.0317063,0.005993151,-0.001917341,-0.021048529,-0.014084507,-0.020325203,-0.011954023,-0.019142148
11/22/2014,-0.005829016,-0.023445378,-0.014817328,0.025641026,0.006554622,0.045445755,0.007090494,0.009561002,-0.012396694,0,0.006,-0.025923016,-0.010930419,0.008130081,0.008995502,-0.013074912,-0.009862779,-0.025089606,-0.022047588,0.006381934,-0.019851117,0.020550331,-0.016705882,-0.009661836,-0.038839006,0,-0.015645372,-0.002217295,-0.038974907,-0.002922971,-0.004081633,0.000621075,-0.001748061,0.037393768,-0.039643572,0.049024407,0,-0.003647733,-0.006406066,0.039937353,-0.018562715,0.009836066,-0.030065951,0.018861968,0.039882166,0,-0.00967118,-0.006107803,-0.021587744,-0.000930109,0.004334121,-0.00982766,0.039903265,-0.007220217,-0.033011152,-0.021272727,0.001008249,0.011111111,-0.03995412,-0.039694101,-0.026392962,-0.002989537,0,-0.011183049,0.034372785,-0.029787234,-0.033570413,0.031730769,-0.016149068,-0.006031883,0.008510638,-0.005336179,-0.004578937,0.007142857,-0.013900415,-0.013494649,-0.00487893
11/23/2014,0.016612378,0.032527321,-0.02238806,0.038636364,-0.014860578,0.039400666,0.004295943,-0.007136188,-0.006066946,0,-0.02584493,0.046370968,0.017520216,0.043951613,-0.02426944,-0.002493766,-0.020355132,-0.009868421,-0.01875,-0.011219512,0.017721519,0.03105802,0.019382627,0.031341463,-0.024766457,0,0.010463576,0.046666667,0.032222222,0.004483532,0.014754098,0.003448276,0.020904017,0.03003823,0.04525658,0.0086,0.055762082,0.008368201,0.009868421,0.039909639,0.013239665,-0.001623377,0.018365442,-0.008055771,0.039877969,0.007626808,0.04921875,0.000153633,0.03202847,0.02407235,0.023930953,0.006904488,-0.031395349,0.000218182,0.001460864,0.014582946,0.02197601,0.025117739,-0.03995752,-0.00948047,0.027108434,-0.014242879,0,0.001785714,0.01781432,-0.034210526,-0.013394171,0.035414725,-0.010521886,-0.004768097,0.014345992,-0.000858369,0.015,-0.008274232,0.009888491,0.011792453,0.009442528
11/24/2014,0.00128164,-0.041586799,-0.001174398,0.035010941,-0.000338983,0.039864745,0.022219582,-0.015248203,0.0105241,0,0.018979592,0.020809249,0,0.031286211,0.005076142,-0.04875,-0.000884173,0.042993942,0.040036397,-0.00098668,0.035447761,0.0367428,0.009389671,0.030152536,0,0,-0.012976799,-0.016277424,-0.006099749,0.004549356,-0.014135703,0.001030928,0.002465695,0.026511135,0.030797101,-0.015136493,0.016549296,-0.011929461,-0.006775244,0.039826213,0.013333333,0.043902439,0.003174811,0.044041855,0.039815591,0.003611111,0.021965748,-0.003072197,-0.003448276,-0.034545455,0.00651341,0.012714286,-0.012605042,-0.005307933,0,-0.001922549,0.008422184,0.014001313,0.038716814,-0.022588055,-0.017595308,-0.009125475,0,0.028520499,0.045439246,0.003405995,0.030881695,0.01710171,0.054019566,-0.00261324,0.021547421,-0.067010309,-0.014778325,-0.009535161,0,-0.021911422,-0.003417881
11/25/2014,-0.01056,-0.010695652,-0.030922986,-0.039640592,-0.035774839,-0.01933938,-0.034871556,-0.019099591,-0.002499479,0,-0.038253555,-0.035296338,-0.030198675,-0.039700375,0,-0.014454665,-0.029646018,-0.014427581,-0.026684164,-0.02962963,-0.01993994,-0.0399106,0,-0.047291093,0,0,-0.016600266,-0.026618705,-0.023826715,-0.010424677,-0.021302745,-0.003570203,-0.015934125,-0.03822314,-0.026362039,-0.026577181,-0.066158642,-0.002099738,-0.014495605,0.039693593,-0.028421053,-0.040809969,-0.020522023,-0.049289454,-0.039903265,-0.038126211,-0.001821494,-0.013867488,-0.028719723,0.008474576,-0.018271793,-0.012977853,-0.023100304,0.001461988,0.013397313,0.008989176,0.00151044,-0.030420712,-0.052715655,-0.024676851,-0.02238806,-0.005564083,0,-0.042461005,-0.04121056,0.000226296,-0.016063676,-0.031415929,0.026029056,-0.02489083,-0.0228846,-0.022790055,-0.005,-0.031287605,-0.004166667,-0.009294566,-0.032490975
11/26/2014,-0.006791721,-0.006768041,0.039917496,0.006604293,-0.004220151,0.028970332,0.018908828,-0.002086231,-0.029024849,0,0.010204082,0.034044218,0.009013931,0.049141966,0,0.019,-0.019151847,0.036121673,0.042022472,0.016793893,0.00514769,-0.005653475,0,0.015903614,0,0,-0.003376097,-0.00886918,-0.029215976,0.018046801,-0.008371704,0.042444705,0.045750924,-0.026852846,0.01967509,0.032198014,-0.024480712,0.004208311,0.004991681,0.011721366,0.040086674,-0.039623254,0.002731421,0.038470616,0.039882452,0.027048414,0.017518248,0,0.042037763,-0.012938509,-0.000387747,-0.021151922,-0.004355943,-0.007372263,-0.011326187,0.003636364,0.004701916,0.001335113,-0.023327712,-0.020481928,-0.003053435,-0.01369863,0,0.022624434,-0.039959704,0.018099548,0.029563171,-0.026952947,0.037168142,0.058217644,0.016252709,0.0393404,0.007135678,0.042732919,0.006276151,-0.015636276,0.041604478
11/29/2014,-0.039400847,0.008849558,0.012017268,-0.068890104,-0.015892636,0.026119403,0.004491726,0.038118467,-0.042795699,-0.047826087,-0.010513296,-0.003405866,0.033297239,-0.04795539,0,0.02060844,0.013482101,0.007155963,0.029113651,-0.019019019,0.027313742,-0.039130435,0,-0.020279886,0,0,-0.024390244,-0.025354213,0.00952381,-0.028837998,-0.019839595,0.019565074,0.028785202,0.01986755,-0.04425562,-0.008215884,0,-0.0151912,-0.006622517,-0.041708044,-0.046614583,-0.000338181,-0.00046507,-0.025757576,-0.051473557,-0.025635638,-0.013629842,0.0078125,0.020512821,0.013513514,-0.006594259,-0.02934735,-0.030625,0.014706964,0.031532567,0.009963768,-0.037527594,-0.037777778,-0.046258993,-0.007790078,-0.034609495,-0.005868545,0,-0.026548673,-0.038824764,-0.054444444,0.018,-0.052112676,0.014789534,-0.013965298,0.004674813,-0.041251133,0.02724279,-0.026923993,-0.002079002,-0.002932551,0.020598245
11/30/2014,-0.028474576,-0.039298246,-0.039889324,-0.002348796,-0.001794366,-0.029752066,-0.038361968,-0.040075183,-0.019770838,0.01369863,-0.017083333,-0.027719765,0.024364684,0.012104647,0,-0.041666667,-0.024311927,-0.043541629,0.010058676,-0.012755102,-0.038575668,-0.033762617,0,-0.006052536,0,0,-0.006666667,-0.016832441,-0.018867925,0.0130131,-0.034453058,0.005834684,0.039191919,-0.044372294,-0.025930728,-0.043911638,0,-0.011702128,0,0.011398964,-0.021032505,-0.038565629,-0.04167636,-0.00311042,0.012343052,-0.015958594,-0.007636364,-0.009147287,-0.028475712,-0.013733333,-0.021085513,-0.018652226,0.005802708,-0.03550982,0.003231438,-0.042152466,0.009174312,-0.030023095,-0.010032436,-0.018181818,-0.03680203,-0.005116096,0,-0.033030303,-0.029475983,-0.020446533,0.021611002,-0.022783556,0.023729447,-0.036480687,-0.020408163,0.011583924,-0.032057509,-0.019343781,-0.04,-0.019607843,-0.012109512
12/1/2014,-0.03593859,-0.020909423,-0.003362152,-0.028840494,0,0.037478705,0.003548703,0.001398601,0.044923218,-0.012162162,0.004662993,-0.035735208,-0.025831202,-0.038966049,-0.011951397,-0.011705686,-0.031969911,-0.009142857,-0.031742739,-0.033074935,0.001604938,-0.011527378,-0.042790698,-0.001339666,0,0,0.019155481,0.017898833,0.013076923,-0.009397362,0.020963426,0.036996455,0.009914463,-0.003397508,-0.039931546,-0.018033249,0,0.045748116,0.004666667,-0.036885246,-0.037946429,-0.035890218,0.043870297,-0.006786271,-0.023754467,0.047410329,-0.015023818,-0.007979972,0.034827586,-0.013113424,-0.023534105,0.015021459,-0.037179487,-0.00653693,0.005183265,-0.005337079,0.018727273,0.010714286,-0.039926852,-0.031986532,-0.007575758,-0.003757911,-0.070442086,-0.012221874,-0.025496813,0.057101727,0.041758242,-0.023314749,-0.060229969,-0.001336303,0.008333333,-0.016125263,0.013649137,-0.011735331,0.009114583,0,-0.013856813
