,0
0,0.0006819867340244091
1,0.0003840514872558742
2,0.0005861173850011362
3,0.000698932346126927
4,0.00028230367932731594
5,0.00048219905175002906
6,0.0006473802384413005
7,0.0006829903811528731
8,0.0007891273335341197
9,0.0007673556618839839
10,0.0005831792367311088
11,0.0007046985489056957
12,0.0009861527733471375
13,0.0005484234985163343
14,0.0003048175083392013
15,0.0006731289583021272
16,0.00029600123581773996
17,0.0006109850903398248
18,0.0005853046116593405
19,0.0007211692889810278
20,0.0005675083533909903
21,0.0006501987474042656
22,0.0006076469385159502
23,0.0006465172432132428
24,0.0003845325959372836
25,0.0010676528550117848
26,0.0009833677155813402
27,0.00027482818798090224
28,0.000886419840523851
29,0.0007809281906987109
30,0.0006993760176494568
31,0.0005195687186346823
32,0.0009346698683341725
33,0.00063165938788598
34,0.0002659711716720192
35,0.0003198354517471058
36,0.0008528964612337542
37,0.0009277719952737917
38,0.0003860227204828415
39,0.0003576360302137715
40,0.00012922019378644123
41,0.0005827628892947819
42,0.0006216016522972373
43,0.0002909285528411698
44,0.0007530774146726005
45,0.0006913162347100344
46,0.0007776457933199276
47,0.0003870446009036066
48,0.0009536810622821545
49,0.000939922143363161
50,0.0006155453184419102
51,0.0006521847796835556
52,0.0004533417684366281
53,0.0008978059212733113
54,0.00017614350785592813
55,0.0009501170029079642
56,0.0005073758079049601
57,0.0008764998260239177
58,0.0001309367121217253
59,2.5653495460074006e-05
60,0.0011086465518709999
61,-2.589465290285364e-05
62,0.0006622932047414854
63,0.00039501529736935546
64,-0.000265029729621169
65,0.0005374441676179924
66,0.001005885836677627
67,0.00010039424476570913
68,0.0004588805007181637
69,0.000818634244571117
70,0.000911777902577946
71,0.0005454128782656747
72,0.0005347194397257244
73,0.0011193918161472639
74,-0.00010236602609152712
75,4.394462935111587e-05
76,0.00013565877904691658
77,0.0005983371452606062
78,0.000606789570812386
79,0.00014672613679906022
80,0.0008714474863053435
81,0.0003033328969210214
82,0.00031140017537549693
83,0.0005356068098009334
84,0.0007618824058059893
85,1.8965650198632388e-05
86,0.00022648542622722535
87,0.0004334059065042256
88,0.0004123404210900239
89,0.0003484352182233841
90,0.0010417394544454872
91,0.00030213140875318345
92,0.000532624864195869
93,2.9484661419925117e-05
94,0.0006672520033435675
95,0.0007048988849580451
96,0.0003070994546866501
97,0.0003645820838339031
98,0.0004744796540699514
99,0.0005692986212772865
100,0.0006365679657868856
101,0.0009253273834591514
102,0.0005857153038660502
103,0.0006330529522259342
104,0.00032440518453120905
105,0.0005647569274515912
106,0.0005748267219240195
107,0.00042396893687789204
108,0.0007266272639087679
109,0.0009053152884967463
110,0.00038457745981736234
111,0.0007798074890169226
112,0.0003738370454215023
113,0.0007265274059501159
114,0.00026852145152747917
115,0.00035608193400636477
116,0.0006656084429536236
117,0.0005742342663616552
118,0.0004338703084280915
119,0.00045957444354548406
120,0.0006342863841231005
121,0.0007921532644783625
122,0.00040935917499862365
123,0.0007903220766818642
124,0.0003909854799695256
125,0.00034248311492825147
126,0.0008383453834183652
127,0.0008760415336737859
128,0.0004003178019524045
129,0.0008468335234395696
130,0.0008021102033393435
131,0.0006429552797316243
132,0.0005757956523310166
133,0.0005318843694773759
134,0.00027555616662609415
135,0.0007299246645845464
136,0.0006071548932410996
137,0.0008092768764655733
138,0.0003552687521442865
139,0.000786795387130248
140,0.0005519132666409853
141,0.0007095429880388576
142,0.0004102441207568386
143,0.0006130498810784206
144,0.0002892205800093706
145,0.00042929574689406835
146,0.0005689819615181946
147,0.0004896842774965704
148,0.000621964581961576
149,0.0005253480759531331
150,0.0004964189644695093
151,0.0007443833667103161
152,0.00043948321214062
153,0.00046002553766444246
154,0.0006655591480312114
155,0.0006317672484305873
156,0.0009689364774732611
157,0.0007357002844622301
158,0.0006336926945090801
159,0.0006825452535484905
160,0.0005345260454834513
161,0.0005360362273073779
162,0.000409845997893411
163,0.0005039206891883902
164,0.0006425037097040396
165,0.00014568181586089858
166,0.0015973995111061656
167,0.0011414280197164883
168,6.512084244601812e-05
169,0.00023789212633082313
170,0.0002755929373782151
171,0.0006529053808814545
172,0.0008026464073880935
173,0.0005098085416266562
174,0.0005990053533345863
175,0.00021135966563223585
176,0.0005758854237593186
177,0.00037075950654879674
178,0.0006349862432970992
179,0.0005856612314379725
180,0.0006323379741531828
181,0.0006311413300799067
182,0.0007030800425161815
183,0.000504057719167953
184,0.0008167970690775117
185,0.0004686940736144196
186,0.0007467903075213001
187,0.0005092786477824928
188,0.000898042253203023
189,0.0006240138015875624
190,0.0005458491466819337
191,0.0008108531726095514
192,0.0007944386087094968
193,0.00031708038915461144
194,0.0005954478487246839
195,0.0004472400162303869
196,0.0005991977390088118
197,0.0005954083983980222
198,0.0006704387275184659
199,0.0004795601887731971
200,0.0006563763811997894
201,0.0005304387932264476
202,0.0007312953916244452
203,0.0005092401395728341
204,0.0005171593301029381
205,0.0006723582851594437
206,0.0006674503510529461
207,0.0005807596366853488
208,0.0008558793705505275
209,0.0004950536449442938
210,0.0006380406308450051
211,0.00038567556639574783
212,0.0006758987447816206
213,0.000692317780330875
214,0.0006055673741312647
215,0.0004977179024964861
216,0.0005429643639609602
217,0.0006149086196385869
218,0.0006089305631650283
219,0.0012249893315902937
220,0.00024879865672292165
221,0.0010648357243849293
222,0.0005770080942659933
223,0.00030510334957304817
224,0.0006322120742984673
225,0.0005752332470248215
226,0.0006069114329375619
227,0.0001901192329382839
228,0.0004896058033089967
229,0.0008180009342474526
230,0.0008415584628562856
231,0.0006299397204207886
232,0.0004398514640664364
233,0.0008500430384477131
234,0.0003775279051978975
235,0.0007566929427991309
236,0.000933935710111815
237,0.0005511380217224344
238,0.000659502871364653
239,0.0008235637191000844
240,0.00040721803968365446
241,0.0009737285701016907
242,0.0005438297683111077
243,0.0006326488243540576
244,0.0006793059224153952
245,0.0006419265296161927
246,0.00048300615919380453
247,0.0005463688655647392
248,0.0007841186876016492
249,0.0006976290235414473
250,0.0006187640875488476
251,0.0006599521666773156
252,0.0006627674216659757
253,0.0005916759766343683
254,0.0006247153003253658
255,0.0005294024037518991
256,0.0008155660011924081
257,0.0008248720399705078
258,0.0005022309867642382
259,0.0005647696646962737
260,-7.74983515934835e-05
261,0.0004560460672530564
262,0.00036673238889127545
263,0.0006693993157843564
264,0.000579426423465215
265,0.0004378809341009038
266,0.00027955734956830014
267,0.0006868503777829688
268,0.0004958669724452453
269,0.0005465558292217828
270,0.0003917267820918191
271,0.0005873548312948592
272,0.0005159293984283386
273,0.0005215560647534013
274,0.000688305704534597
275,0.0006911931093244089
276,0.0005899734940212606
277,0.0007229531957959823
278,0.0006022634921740082
279,0.0005512081392640725
280,0.0005149898774086753
281,0.00022586342448308817
282,0.0005481231388784124
283,0.0005165247763799419
284,0.0006805120594373848
285,0.0005325507583765077
286,0.000951167062986149
287,0.00044611225782533294
288,0.0006981948782372926
289,0.0005734456642838687
290,0.0005440594847609976
291,0.0006528929052999819
292,0.0004404212776123306
293,0.0005840535026376087
294,0.0005293814663649401
295,0.0009266046348846557
296,0.0005702005957650114
297,0.0006967273738829293
298,0.0003650364542214801
299,0.0004657777969813803
300,0.0005580044273299337
301,0.000573373880644379
302,0.0008486076617323101
303,0.0005607461442858172
304,0.0004882623558342647
305,0.0006602507875917429
306,0.0005838018849717328
307,0.0006393586759404442
308,0.000506803471640504
309,0.0007229188801623238
310,0.00044781550685797476
311,0.0007295113288161814
312,0.0003519635190317139
313,0.00036263296459710715
314,0.0006481526578134233
315,0.0006539544258522262
316,0.0008311227936678533
317,0.0006378929416342486
318,0.000606602895274618
319,0.0007148094371342079
320,0.0003853097773800962
321,0.0008589214334688077
322,0.0006388018680391136
323,0.0006601063044248624
324,0.00045908490496328504
325,0.0005763151478255352
326,0.0005769428767714987
327,0.0005575580909193755
328,0.0005214694977202566
329,0.0006264785005437132
330,0.0004430510079009664
331,0.000438302482047781
332,0.0008052604856119566
333,0.0006389724438437932
334,0.0006220558200053547
335,0.0006716326502471121
336,0.000847882748408304
337,0.00018005859832522563
338,0.000756382635429943
339,0.0006107586194799053
340,0.0007928111959055967
341,0.0008330238849272131
342,0.0009092857358235396
343,0.0007296611496422378
344,0.0005540317645923437
345,0.000544269654116063
346,0.0008339443327416096
347,0.00031475509515393573
348,0.0007746890453142691
349,0.0006889238438294375
350,0.0007023131405868863
351,0.0010095403666652181
352,0.0006583185767011886
353,0.0005874453708014218
354,0.000567920055486032
355,0.0006527966752132623
356,0.0004683297935818342
357,0.0006677609409400749
358,0.0006480157421359471
359,0.0007164815041601413
360,0.0006998687036573981
