date,CWB,CU,BTE,ATA,ASR,ARX,ARE,AQN,CP,ENB,CNR,CNQ,BNS,EMA,CM,BMO,ELD,CLS,BLX,ALA,CIX,CIGI,AGI,CFP,AEM,CCO,CCA,BCE,BCB,BB,ABX,ABT,CAS,CAE
7/29/2008,-0.025107422,0.019866231,-0.076331389,-0.026317308,0.018865071,-0.034217672,-0.0112121,-0.001344135,-0.007549802,-0.006438522,-0.000734474,-0.066074177,-0.008748997,-0.010267765,-0.012983491,-0.007287396,-0.029056009,0.002400962,-0.003408752,-0.008229917,-0.009676952,-0.049389976,-0.027388399,-0.021858794,0.006999027,-0.016607347,0.001523685,0,0.006008587,-0.027721918,0.003222753,-0.01835155,-0.009317067,-0.050576799
7/30/2008,-0.01613164,-0.026406506,0.023849026,0.009319732,0.004759299,0.042363112,-0.028823272,0.001344135,0.01297943,-0.029127279,0.005724345,0.031615742,-0.012480682,-0.002147896,-0.012009966,0.005407506,-0.040275097,0.026798193,0.00819893,-0.000413683,0.002296623,-0.01005985,0.006773411,-0.018742182,0.014863194,0.012770879,-0.031273478,0.001284475,-0.026880312,-0.029679598,0,0.013731993,0.018721759,0.00809703
7/31/2008,0.004009946,-0.00910275,-0.000952069,0.005633818,0.043994343,0.019962081,0.009515746,0.004043281,0.021376514,0.019099402,-0.002221793,-0.015747524,0.003405915,-0.000850839,-0.004348986,0.010485262,-0.025980291,0.003710579,0.011723642,-0.017861823,0.004144262,0.004128208,0.016469841,-0.023592182,0.027467481,0.025205932,0.007913346,-0.000769972,-0.031942866,0.018608172,0.042158405,-0.041518369,-0.016855446,0.000907466
8/1/2008,-0.00360695,0.006791536,0.064199885,0.015180557,0.088855761,0.023202447,0.030519625,0.016338615,-0.040173162,0.001813625,-0.037185758,0.080413641,-0.019088789,0.028214054,-0.01861895,-0.044727718,0.097871943,-0.003710579,-0.011042263,0.030641464,0.030945725,-0.005896665,0.106423532,-0.007741974,0.074728149,0.05328978,-0.020397221,-0.004865792,0.055796596,-0.02715388,0.079322721,0.026887042,-0.031120183,0.03406428
8/5/2008,0.001602695,0.010831666,-0.028021144,-0.057583223,0.005463346,-0.019028332,-0.052138339,-0.002741708,-0.005327035,-0.000229855,-0.003551772,-0.055500647,-0.012139344,-0.020048555,0.007913934,0.007895658,-0.059864739,-0.064538521,-0.039031035,-0.013597702,0.002864843,-0.016905274,-0.052446232,-0.069506878,-0.049494328,-0.004722824,-0.003399858,-0.012686359,0.021381005,-0.048519991,-0.007784483,-0.02156484,0,-0.016721105
8/6/2008,-0.021411945,-0.02132763,-0.014367518,-0.010772097,0.01107793,-0.02072363,0.000668558,-0.005460968,0.019467402,-0.012866522,0.018984743,-0.053653517,0.028020714,-0.001295965,0.030990743,0.025929524,0.004854102,0.00464038,-0.00329644,-0.003677394,0.017339915,-0.002881145,0.037192905,-0.021353124,-0.01953749,-0.012582067,-0.006042573,-0.006032043,0.044184341,-0.009487241,0.010128634,-0.008850839,-0.091207944,0.000924188
8/7/2008,0.000389906,-0.00239141,0.01601333,-0.008888947,-0.038159578,0.022823668,0.018222118,-0.008135939,-0.036924762,0.001793259,-0.023413233,0.075332163,-0.018635421,0.019589202,-0.021889477,-0.022267698,0.062758906,-0.038773386,0.013243291,-0.001628123,-0.043271064,-0.018279145,0.067366447,-0.082207211,0.073384976,-0.012138258,-0.012928667,-0.003503439,0.009727518,-0.059530649,0.024040237,-0.021790322,-0.014702814,-0.009169737
8/8/2008,-0.027099187,0.039627215,0.030102887,-0.003533573,0.005346193,0.001750187,-0.015543408,0.01908786,-0.002086193,-0.000219436,0.006557175,-0.0153514,0.014841546,0.018185696,-0.002405042,0.004293198,0.071122835,0.002239643,0.006017595,0.013942019,0.027840435,-0.015721003,0.011410124,0.028510703,0.028767031,0.027963755,-0.023738733,-0.002744433,0.01311899,0.017311861,0.066323109,-0.034730462,0.006515101,-0.001830674
8/11/2008,0.058596316,0.017765398,0,0.026811257,-0.057459447,0.002456711,-0.01001735,0,0.045689787,0.006312294,0.03088013,-0.001267383,0.005999501,-0.005358209,0.009487122,0.014022582,-0.08143165,-0.012256421,0.00067452,0.017491018,0.005757642,0.008950322,0.029949862,-0.039263495,-0.057883174,-0.005892242,0.016394539,0,0.009953438,0.028924648,-0.016152746,0.025288893,-0.003252105,-0.015382419
8/12/2008,0.027924548,0.011789148,-0.041892711,-0.220240792,-0.096674402,-0.046329252,-0.030081974,0.015232049,-0.002022551,0.009683118,-0.004940587,-0.069298332,0.020668483,0.001785323,0.036348142,0.029932895,-0.024062485,-0.012108018,0.00944152,-0.019962419,-0.026120528,0.009599565,-0.062215799,0.020530165,-0.091591448,0.034664186,-0.003065093,0.00424377,0.010053506,0.012105256,-0.055503225,0.019846222,-0.006494016,0.021781771
8/13/2008,-0.007877547,-0.022530605,0.018405639,-0.052382817,-0.013740062,-0.000332785,-0.064253915,-0.011093957,-0.00604859,-0.010376824,-0.002370452,0.020555449,-0.013220824,0.002676632,-0.013311559,-0.012967414,0.040872099,0.006586193,0.019840839,-0.002880013,0.000464449,0.009702683,0.047119733,-0.033282729,0.055276866,-0.012988757,-0.017270739,0.002506869,0.006758932,-0.03344598,0.05325489,0.027369355,-0.011237625,-0.01728007
8/14/2008,0.003724924,0.01627244,0.048588538,-0.005502077,0.009155786,0.034789224,0.033791486,0.005518959,0.020143474,0.019455325,0.015412707,0.041165815,0.012195817,-0.010678337,-0.011666676,0.002751014,0.033139357,0.007739121,-0.022545157,0.002464285,0.024695468,0.016758807,0.005006743,-0.023996978,0.048716328,0.087774914,-0.020157308,-0.0042544,-0.030061793,0.021634238,0.049156203,-0.002677877,-0.003184682,0.003613768
8/15/2008,0.02138176,0.002546919,-0.002086606,-0.036367644,0.009189663,-0.035460619,-0.00932968,0.012587739,0.002369498,-0.014391263,-0.000372952,-0.001634683,-0.00081792,0.009335459,0.015808266,0.019893213,-0.016042341,0.006681539,0.011548396,0.009096948,-0.000483861,0.009364328,0.010089323,-0.007190581,-0.068940012,0.001965496,0.004773485,-0.003490343,0.057522825,0.005150479,-0.032468454,0.008066961,0.027431145,0
8/18/2008,0.029233378,0.010710132,-0.001735519,-0.013140794,-0.071444971,0.028885581,0.024449191,0.002818925,0.01963828,-0.000696743,0.030205896,-0.032868141,0.038120304,-0.001780383,0.030331402,0.035631487,-0.05421082,0.053943082,0.017235466,0.009180463,-0.001917531,0.032884944,0.008473926,0.012358551,-0.04415212,0.03473949,0.012149675,0.005988387,0.042723643,0.014040271,-0.013034521,-0.005389084,-0.003262716,0.010920326
8/19/2008,-0.014293286,-0.013023658,-0.061216709,-0.023226851,-0.066679187,-0.016755885,-0.019484195,-0.004225413,0.000160433,-0.004138765,0.011498153,-0.071865641,-0.014754307,0.004467945,-0.014943649,-0.002904069,0.026738103,-0.00938974,0.00069939,-0.019920942,-0.011921214,-0.018074025,0.013735637,0.006237026,-0.005902973,-0.035392447,0.007407767,-0.000999079,0.014656698,-0.034051163,-0.005053001,-0.071669198,0,0
8/20/2008,0.00690296,-0.000925469,-0.011352641,-0.016445658,-0.054927224,0,0.020118806,-0.013957138,-0.009150054,-0.008218676,-0.005190303,-0.012029906,-0.000207506,-0.015996373,0.015284379,0.010319923,-0.07337619,0.007034027,-0.018613445,0.002484012,0.006182841,0.018074025,-0.045582975,-0.01346473,-0.050470441,-0.040193422,-0.017961204,0.002252668,0.022395877,-0.000795056,-0.049192241,-0.068446494,-0.012966737,-0.0018227
8/21/2008,-0.005614112,0.003699223,0.032789649,0,0.054927224,0.008173171,-0.003169032,-0.002743072,0.001280088,0.000907249,-0.019175755,0.03294817,-0.016388887,0.002209497,-0.016127524,-0.013664679,0.039122546,-0.00936775,0.002733915,0.00457752,-0.052936131,-0.008468856,0.018316026,0.028170877,0.03739874,0.024567215,-0.003417397,0.000249127,-0.007521161,0.003256507,0.032248973,-0.025356064,0.014607568,-0.016312148
8/22/2008,0.020449787,0.014476036,0.005346713,0.003771218,0.004028604,0.007892113,0.015946552,0.002743072,0.015965979,0.002734544,0.007552539,0.005445881,0.019949665,0.000442486,0.025067042,0.019776518,-0.008686575,0.00936775,-0.010899404,-0.010780417,0.009540642,-0.015547541,0.016952204,0.005305052,-0.022472684,0.016279164,0.013509665,0.000253639,0.034299836,0.031440101,0.006354245,0.017613126,0.001621885,0.01175299
8/25/2008,0.008828315,0.000475074,-0.028413439,0.029395088,-0.008085047,-0.024839665,-0.014680144,0.00138698,0.002768624,0.00572833,-0.005672035,-0.016702592,0.025297415,-0.00748856,0.014787745,0.00272841,-0.020797888,0.002355714,0.007478992,0,-0.002280908,-0.010634921,-0.016952204,-0.01268516,0.012609262,-0.005239325,-0.011688507,-0.000253639,0.173068327,0.003972274,0.002218255,0.011642093,-0.022639731,0.012804708
8/26/2008,-0.015400263,0.007081547,-0.026892298,-0.016720647,0,-0.015491735,0.009549528,-0.007942734,-0.010704177,-0.017529556,-0.015144436,-0.031591258,-0.022354049,-0.013071053,-0.051907355,-0.036205004,0.003635193,-0.019848871,0.003420412,-0.018398396,-0.000458515,0.001766374,-0.019959735,-0.037117663,-0.022088202,-0.034660364,-0.00204857,-0.002000161,0.181400023,-0.00755624,-0.027938123,-0.002337257,-0.060546209,-0.009161305
8/27/2008,-0.041901336,-0.028960418,-0.01711584,-0.092523369,0,-0.000334522,-0.03767117,0.004164582,-0.038908764,-0.004726532,-0.02997674,0.003991677,-0.045878823,-0.016740184,-0.045534239,-0.012868477,-0.015662106,-0.026242236,-0.006829164,0.003243681,-0.092847058,-0.028989605,0.003290124,-0.068452915,-0.01037275,-0.009106479,-0.002724915,-0.005989831,-0.119659615,0.005455714,-0.003505465,-0.016239566,-0.038406158,-0.039365435
8/28/2008,-0.000837576,0.007856661,-0.021143467,-0.010410736,0.020314067,-0.008971982,-0.031539516,-0.001381754,-0.004951968,-0.000231498,-0.003234254,-0.007084413,0.013766435,-0.002980212,-0.019992068,-0.008200051,-0.009523408,-0.012311291,0.017152675,-0.033951223,0.027994353,0,-0.016396285,-0.026120888,0.001638566,0.001561705,0.002270246,-0.000494228,0.009855152,0.030975423,0.005397637,-0.019737223,-0.012947876,0.017701517
8/29/2008,0.04404747,0.012842858,0.044028599,0.005770356,0.024870005,0.063894655,0.013227158,0.011209408,-0.001081654,0.017905442,-0.008758457,0.067424406,0.02435392,0.009382377,0.007981592,0.009501546,0.023980763,0.042027764,0.006947724,-0.016363443,0.026143995,0.003440751,0.100856224,0.027066515,0.07616664,0.059335285,0.005926875,0.000247084,-0.03885093,0.023937313,0.054217572,-0.014927681,0.034920394,-0.013302699
9/2/2008,-0.009572285,0.011584462,0.053500215,0.076961041,0.056194824,0.044374379,0.050242875,-0.002814154,0.00370855,0.006651769,0.012172213,0.03299713,-0.011836576,0.003438851,-0.008448313,-0.026971132,0.094099284,-0.014968616,-0.011088237,0.01715097,0.016921897,-0.003440751,0.031055507,-0.045315196,0.015884787,0.006668071,-0.003651463,0.002987478,0,0.034636194,0.055211262,0.046236177,-0.049419662,-0.006146435
9/3/2008,0.0370574,0.024300761,-0.003390752,0,0.068992871,0.023511789,0.069126101,0.015589635,0.045598467,0.036322543,0.030912053,0.014620369,0.023392145,0.033659629,0.018709379,-0.014466085,0.068981931,0.082140144,0.012481882,0.012651564,0.029617764,0.034889755,0.018730065,0.056733018,0.02458433,0.038175806,0.025611012,0.005503298,0.100112953,0.058041084,0.017667787,0.042799476,-0.005652359,0.036558057
9/4/2008,0.027337289,0.006110845,-0.01742661,0.001250782,0.019227816,-0.003390904,0.007525227,0.001441071,-0.002102412,0.024890868,-0.002422122,-0.030956845,0.008486516,0.005798858,0.011173112,0.009411717,0.017290456,-0.009876623,0.002098403,0.014844731,-0.02692295,0.026375966,-0.071130462,0.029128273,-0.020078098,0.008723169,0.012463975,0.002004678,-0.010474526,0.01646416,-0.001227672,-0.031092739,0.018507092,-0.003626874
9/5/2008,0.018651207,-0.000239214,0.037923676,-0.024723138,0.086097916,0.049768502,0.037083118,0.026089344,0.010072816,-0.015300207,-0.015147673,0.040783085,-0.003825948,0,-0.033302112,-0.018941972,0.0912595,-0.03025034,0.083077468,0.016705205,-0.004487331,-0.061265721,0.041324493,-0.01467019,0.076584861,0.043703969,-0.002835668,-0.001252281,0.031758584,0.039075911,0.048420538,-0.032433645,0,-0.013482049
9/8/2008,0.007084067,0.002452591,0.098935223,0.080042708,0.141897555,0.081132037,0.034805206,0.035870442,0.022959161,0.038070589,0.020373603,0.071226793,0.005320865,0.022155319,0.014384496,0.01411866,0.07778088,0.063982458,0.042692892,0.024115713,0.007647763,0.017292723,0.195998243,0.024571261,0.069257773,0.077242241,-0.011962678,0.012115983,0.043977342,0.02679978,0.102714172,0.047459597,0.02619669,0
9/9/2008,-0.011781177,-0.011484222,-0.043240312,-0.010526413,-0.035957161,-0.067995702,0,-0.015091445,-0.016078087,-0.001254856,-0.029314579,-0.05999017,-0.016513654,-0.003649516,-0.025039364,-0.015355523,-0.080968663,-0.010113866,0.007162264,-0.007963896,0.029329608,-0.017292723,-0.115803093,0.005988042,-0.032905062,-0.043352869,0.003269648,0.003309848,0.034232185,-0.057985929,-0.051829253,0.006391594,0.031452911,-0.00977185
9/10/2008,-0.023147737,-0.017806115,0.00402288,-0.013004084,0,0.019021812,-0.006618921,0.010526413,-0.012092736,-0.006233697,-0.032532022,-0.033850461,-0.003979888,-0.009521719,0.014230954,-0.010244671,0.019230235,-0.017456802,0.018542295,0.002085395,0.000929619,0.004015362,-0.135500586,0.013098424,0.020645135,-0.017647091,-0.003502786,0.002808176,0.03551658,-0.047959156,0.028193357,0.014548121,-0.015091629,0.00711035
9/11/2008,0,0.002387567,-0.004384613,-0.086580621,0,-0.018218769,-0.000732739,0.007610845,0.017203535,0.006233697,0.018461798,-0.018910026,0.001466762,-0.001798848,0.000310256,-0.001222752,-0.061188076,0.003715175,0.010631036,-0.00874904,0.022604804,0.010960431,0.001732254,0.016360283,-0.147934562,-0.014041088,-0.011357674,-0.011943415,-0.052812769,0.047959156,-0.092835436,0.015580515,-0.023701899,0.004476704
9/12/2008,0.004589384,-0.003101924,0.034123244,0.028848154,0.085957303,0.059071135,0.041130125,0.029449981,0.025270698,-0.013158085,-0.004115384,0.078272533,0.024376107,0.003155675,0.048862525,0.016006577,0.038796712,0.011229064,0.0032924,0.042360847,0.02800737,0.043261981,0.035407699,0.010362787,0.032586789,0.055453925,0.004388697,0.045201732,0.121395565,0.071564451,0.058896827,0.020869547,0.025200854,0.031899518
9/15/2008,-0.007370213,0.016821806,0.018279617,0.020949626,0.197865251,0.051069043,0.004589867,0.027081403,-0.000846719,-0.020033148,0.003040548,-0.033202946,0.016661745,-0.033767746,0.016332518,0.019427165,-0.038796712,0.008821733,0.023376119,0.032100249,0.044561508,0.015870198,-0.005393683,0.048009219,-0.041100462,0.007007625,0.005571291,0.017859772,0.094695381,-0.028555868,-0.039648684,0.074430946,0.021244927,0.024370414
9/16/2008,0.037387236,0.056091977,-0.018279617,0.077658669,0,-0.048936143,0.104597524,0.075477903,0.042374533,0.012651358,0.040166681,0.038801361,0.045761468,0.026559882,0.076900194,0.049949622,-0.149573679,0.054629967,-0.015923249,0.048987872,0.05525996,0.036345211,-0.097276662,0.005479466,-0.106615002,0.061627501,0.049138518,0.087937443,0.169599224,0.079547306,-0.134379255,0.004556411,0.024842829,0.032783963
9/17/2008,-0.04924457,-0.027066761,0.038861766,-0.009377162,-0.089675747,-0.057186451,0.048145011,0.024700453,-0.010194282,-0.024668599,-0.028827254,-0.018371518,-0.078811888,-0.030483,-0.069554456,-0.090053341,0.041471777,0.036763841,0.002500091,-0.000460147,-0.019818867,0.105577388,0.019715239,-0.013100624,0.039507848,0.043734062,-0.008521417,-0.017464354,0.008441383,0.029609105,0.082924588,0.011025655,-0.041577362,0
9/18/2008,-0.079691766,-0.087862219,-0.06970128,-0.058268908,-0.007096376,-0.014790176,-0.092450715,-0.067337157,-0.056273417,-0.009519018,-0.001628437,-0.112756669,-0.054031626,-0.005209366,-0.047608685,-0.011084421,-0.001368672,-0.087589111,0,-0.053431699,-0.108009972,-0.149883815,-0.075065063,-0.003248514,-0.070919183,-0.10380129,-0.035482673,-0.088332862,-0.073523664,-0.126381541,-0.116071924,-0.015582066,-0.047130864,-0.043172001
9/19/2008,0.042323271,0.053279376,-0.024220587,0.033251145,-0.048460784,-0.015357562,0.05720373,0.027078484,0.044279041,0.023715616,0.047931925,0.033069042,0.044788295,0.026315223,0.034458764,0.048659179,-0.087457691,0.14613545,0.013423158,0.004456297,0.094309499,0.029742091,-0.141761858,0.002164503,-0.049813635,-0.026635597,0.07001289,0.043191411,-0.038625366,0.076950082,-0.081770281,0,0.041121516,0.05798293
9/22/2008,0.006133897,0.019716617,0.00178961,0.031706751,0.034417343,0.017346433,0.010448975,-0.028729913,0.006586743,-0.000724206,-0.009244692,0.005580114,-0.032312637,0.027491412,-0.029332921,-0.003568227,0.039515258,-0.038937868,-0.008414416,-0.028843867,-0.040512036,0,0.09224639,0.063744326,0.026999506,0.005730701,-0.01395549,-0.01505885,0.062537612,0.008816739,0.020661583,0.01835155,0.010540178,-0.002969983
9/23/2008,0.012821725,0.009145391,0.005019961,0.038308378,-0.20197243,0.00838212,0.00966717,0.013410047,0.015706163,0.022034198,0.025486858,0.022267836,0.010790656,-0.019902632,-0.01482549,-0.003350075,-0.006483904,-0.030643066,0.037549984,-0.01000685,0.015189381,0,0.011777609,-0.018307147,-0.027586189,0.000767197,0.005210513,-0.015106259,-0.085016411,0.001095127,-0.029207284,0.061093484,0.006093255,0.028161424
9/24/2008,0.01163974,0.00997188,-0.032196498,0.055928553,-0.108192715,-0.011562417,-0.010549944,-0.006727502,-0.023675339,0.002725819,-0.020025279,-0.024053884,-0.011600463,0.011707978,-0.026439221,-0.005832239,0.050345715,-0.001370802,-0.000873856,-0.006910209,0.031097423,0.003144309,0.025510053,0.028754137,0.06840783,-0.005353463,-0.012607319,0.013203043,-0.00738203,-0.006057916,0.057967901,0.003942752,-0.028564341,0.015432895
9/25/2008,0.032486606,0.002508585,0.060819218,0.004434597,0,0.006022196,0.007024864,-0.018018506,-0.009485468,-0.005444227,-0.003017131,0.043599845,0.000404822,0.011854208,0.02884834,0.038969677,0.057318681,0.059255696,0.001737805,0.007340823,0.00425726,0,-0.003025522,-0.020785968,0.033287246,0.087845354,0.007644312,-0.008908841,0.125197755,0.330568904,-0.013698844,0.07380611,0,0.0337153
9/26/2008,0.086926629,0.114057269,0.087727775,0.151684587,0.108192715,0.0835063,0.099896401,0.094471068,0.038142604,0.048307994,0.0673655,0.210468891,0.066105815,0.018509057,0.088738863,0.09747434,0.02328939,0.055279196,0.169355772,0.00434398,0.083377166,0.036623955,0.01219064,0.077189639,0.014845906,0.088530245,0.008951225,0.060962227,0.069013886,0.09535152,-0.056459563,0.16376982,0.043911047,0.092001831
9/29/2008,-0.010594043,-0.066453766,-0.047352283,-0.074723546,-0.167901363,-0.010887206,-0.11908274,-0.027144294,-0.017679033,-0.02026218,-0.022507198,-0.11192623,-0.037356525,0.011275242,-0.070888598,-0.089886765,0.022349471,-0.022780028,0.122693003,-0.035061486,-0.0425573,-0.011061592,0.003062688,-0.007380107,0.046082719,-0.050244409,0.00475676,-0.047431208,-0.008891737,-0.083430115,0.037026614,-0.030851767,0.039472256,0.001176428
9/30/2008,0.006548231,-0.052117803,-0.031750624,0.044160896,0.034354318,0.024099075,0.007806113,-0.0177057,0.021072477,-0.038611135,0.000791588,0.0207636,-0.014476287,-0.02886543,0.017838649,0.005895726,-0.009002934,0.006024115,-0.120630586,0.034619798,0.031035312,-0.0211392,-0.013741711,-0.031365659,-0.02212959,0.013974339,0.004779495,0.016205424,-0.100955912,0.007277849,-0.020321878,0.00243976,0.001610068,0.029839752
10/1/2008,0.059326918,-0.005482502,0.05574282,0.116947265,0.07795858,0.105118848,0.084395128,0.010592058,0.067741664,0.005150573,0.044117667,0.093616053,0.0312853,0.003215146,0.037009903,0.045228031,0.166922312,-0.010518504,-0.047406813,0.042654817,0.047530081,0.029593108,0.180803373,0.011947573,0.162718033,0.074851345,-0.00100811,0.036957071,0.066159114,0.059019295,0.17905927,0.061527177,0.022839142,0.087342188
10/2/2008,-0.018590463,0.029018813,0.080803595,0.030536724,0,0.027469306,-0.040820465,0.060284043,0.05470553,0.032440283,0.039923939,0.01844604,-0.009590484,-0.006427498,-0.011692615,0.026927648,-0.03466379,0.089051778,0.057795987,0.035114293,0,0.021101254,-0.032200504,0.025564387,-0.016308478,-0.052619173,0.043500559,-0.002872292,-0.082036911,0.01622388,-0.049862683,0.11666612,0.009962695,0.002650438
10/3/2008,0.093149883,0.074405718,0.107903342,0.074406168,0.126609258,0.090001736,0.113485315,0.139183224,0.018990711,0.029606043,-0.020161197,0.091001473,0.046884077,0.040137476,0.030371988,0.055386684,0.050667994,0.097764169,0.084928605,0.086876693,0.02679118,0.079041381,0.059846328,0.133003084,0.066683708,0.118740945,0.066908562,0.033208948,0.099283966,0.000454442,0.063489488,0.186690948,0.131620862,0.017401227
10/6/2008,0.043093821,0.018376135,0.059429488,0.047017207,-0.012159423,0.067018723,0.036286426,0.021890029,0.000206608,0.03564104,0.030718742,0.054223066,0.041981672,0.060861163,0.036611074,0.030558201,-0.035231355,0.029252543,0.02066515,0.066248643,-0.039339736,0.026326946,0.030371722,-0.005617992,-0.045809606,0.068630504,0.028244436,0.01673067,-0.017247054,0.079929078,-0.026179543,-0.015663749,0.101995143,0.124890903
10/7/2008,0.048184253,0.015862303,0.068629479,-0.036523931,0.164250877,0.026413893,0.050904393,0.033740259,0.028440447,-0.028034933,-0.025451909,-0.030643987,-0.030583805,0.037116371,-0.014337321,-0.001025543,-0.155133603,-0.073312533,0.152596781,0.041395826,0.002979836,0,-0.034091529,0.035641691,-0.132511035,0.038702838,0.005513096,-0.004512369,0.117820755,-0.052121771,-0.17352054,0.006928877,0.171838149,-0.009137463
10/8/2008,-0.000634099,-0.057957213,0.075453189,0.081274127,-0.035064333,-0.016288121,0.057160173,-0.055630288,0.015176726,0.066964674,0.036122108,0.07635043,0.074160006,-0.005237933,0.094407824,0.046932093,0.033141603,0.010398707,0.055578845,0.059407644,0.005365162,0.012669592,0.015003941,-0.014409471,0.036748174,-0.011770949,0.002038827,-0.019300796,0.039234293,-0.052499919,-0.008455126,0.051753512,-0.053553383,0.003036553
10/9/2008,-0.029291468,0.003242377,0.022039329,0.193829164,0.189267188,0.094711382,0.194162801,0.051086854,-0.014328449,0.014468367,-0.001091217,0.0955034,0.032727753,0.023258477,0.028115129,-0.004015887,0.264976104,-0.018982451,0.074106625,0.038307949,-0.017203422,-0.007474436,0.259733508,0.077304448,0.152885579,0.11500133,0.063177859,0.029850749,0.223084709,0.055464271,0.136967772,0.430509585,-0.07966165,0.027732766
10/10/2008,-0.099884181,-0.03661908,-0.108367624,-0.130053128,-0.175342671,-0.131143779,-0.11461612,-0.130105447,-0.081900607,-0.08772753,-0.07030323,-0.140306995,-0.107112004,-0.028989544,-0.131491455,-0.117903928,-0.074974156,0.025975486,-0.193793121,-0.103412722,-0.054378105,-0.022093839,-0.160451831,-0.021407545,-0.081694502,-0.151109472,-0.055862212,-0.025430071,-0.371553411,-0.089612159,0.016317922,0.088266082,-0.028051017,-0.053235936
10/14/2008,0.069632968,0.017079767,0.096989727,0.102654154,-0.190448736,0.125240846,0.11889383,0,0.107709482,0.105590276,0.076884455,0.161146964,0.022728916,0.013602614,0.02605095,0.029176112,0.01870089,0.026668247,0.029585531,0.065104773,0.113128387,-0.034362713,0.121974025,-0.010534334,0.087187632,0.150485592,0.008553746,0.041007707,-0.050445822,0.054003731,0.04274923,0.015506065,-0.008466602,-0.01617374
10/15/2008,-0.010669273,0.046938541,-0.013609608,0.027398974,0.162865471,-0.025824261,-0.01565331,0.020173698,-0.025383243,-0.018147306,-0.024146021,-0.017711926,0.004839643,0.019143141,0.002934761,-0.014813011,0.186104071,0.098377944,0.03452212,-0.020979968,0.011289029,0.011319374,0.10170694,0.090829216,0.118632844,-0.039197592,-0.021683619,0.005867658,0.085548011,-0.039180117,0.133871922,0.041503869,-0.124802548,-0.045581609
10/16/2008,-0.051710443,-0.052747055,-0.094129748,-0.043485112,0.020558727,-0.059990223,0.030104738,-0.002028545,-0.013292163,-0.06735767,-0.017466094,-0.053902592,-0.016268675,-0.045643911,-0.064079385,-0.053282485,-0.018017658,-0.046610378,-0.005386751,-0.008275254,-0.043813416,-0.064758196,-0.096967777,0.02321829,-0.023108484,-0.036563228,-0.022924638,-0.077137672,0.045684767,-0.018388681,0.03611382,-0.102097371,-0.005565741,0.054371205
10/17/2008,-0.097035532,-0.060083968,-0.152926528,-0.098689377,-0.020558727,-0.127210105,0.011725312,-0.118900197,-0.063346317,-0.077290158,-0.047431633,-0.147909085,-0.050302892,-0.054394221,-0.050264567,-0.012268533,-0.060621879,0,-0.072563607,-0.011707765,-0.116175848,-0.034740718,-0.111991624,-0.055479152,-0.092552866,-0.102809094,-0.019914562,-0.005716519,-0.02766053,0.079520898,-0.143434195,-0.14996148,-0.039942326,-0.040355401
10/20/2008,0.067795191,-0.017223246,0.038353713,0.088107268,0.070399431,0.027325636,0.022329604,0.638594736,0.06250888,0.006695313,0.030883643,0.051338816,0.050302892,0.01074305,0.061537223,0.028400719,0.096987797,0.050594447,-0.012428385,-0.041029171,0.01571184,0.014923607,0.023577506,-0.012618464,0.109475784,0.04215251,0.000277751,-0.024209902,0.105396178,0.05285204,0.117357093,-0.022525604,0.0325692,0.01136994
10/21/2008,0.055337163,0.023439806,0.08923063,0.093732478,0.183762133,0.079685226,0.054162945,0.074641718,0.043878993,0.027748266,-0.020356456,0.121434283,0.068181228,-0.000982888,0.059631359,0.044893893,0.160334242,0.059627115,0.042880167,-0.033490897,0.022648068,0.07043983,0.214519227,0.020586634,0.284055176,0.098419953,-0.014885772,0.008378331,0.062416824,0.016713481,0.15386463,0.009945173,0.031743242,0.061872776
10/22/2008,-0.004589462,0.028108448,-0.012952581,0.106645863,0.131049406,0.030459426,0.00478321,0.053047838,-0.028473859,-0.001282119,-0.043414667,-0.035106938,0.039959627,-0.014604751,-0.02051852,-0.072164584,-0.016157987,0.00851069,-0.030451782,-0.027962117,0.027188634,-0.037866857,-0.087467628,-0.00796817,0.056360876,-0.069668791,0.017667532,0.015548371,-0.031756607,0.03926037,0.04183642,0.025321147,0.009523882,-0.025503171
10/23/2008,0.027842203,0.00102914,-0.014815206,-0.031648211,-0.058204821,0.017742152,0.042404447,0.007773498,-0.014149923,0.01026781,0.025862645,-0.019024832,0.009672356,0.009224077,0.053062845,0.027034395,-0.108844888,-0.130053128,0.006257179,0.019274814,0.006907331,0.077968603,-0.045725082,0.00796817,-0.120701286,-0.018345213,0.047052769,-0.012736594,0.064554865,-0.003431124,-0.085494941,0.143098275,0.08387991,0.01191071
10/24/2008,0.092375633,0.006449703,0.06928237,0.018868484,0.152584131,0.076287106,-0.031161085,0.035965149,0.091961309,0.038411344,0.061026513,0.110715881,0.074007322,0.02971099,0.065174066,0.049022521,0.172304279,0.071945497,0.113080729,0.010870971,0.062612059,0.00218495,0.15218937,0.035834453,0.208045611,0.101333504,0.014706804,0.047526379,-0.054080985,0.070964329,0.134471569,-0.034869426,0.012594382,0.157158396
10/27/2008,-0.048478478,-0.085502186,-0.016172398,-0.058568354,0.011017728,-0.041755814,-0.009651039,0.033042654,-0.146237376,-0.054786123,-0.100249088,-0.09814131,-0.062951542,-0.020392953,-0.087859566,-0.055964337,-0.214573761,0.002018164,0.01705037,0.023215256,0.028089467,0.06894692,-0.193666921,-0.022951827,-0.106160225,-0.110650556,-0.020819741,-0.031076537,-0.030978087,-0.114693551,-0.117632583,-0.041970315,0.012726937,-0.047959104
