,0
0,1.1195356205585867
1,1.2287072589462777
2,2.5207519033825956
3,1.4131687353824585
4,1.7441462824727716
5,2.805628676651734
6,0.5858052337372246
7,2.3395306580230786
8,1.0154271306578624
9,1.6033760284893455
10,2.8180851482348834
11,0.9784774771405292
12,2.3144624957398667
13,1.2971608620306052
14,0.41921664627514305
15,-0.20034419037283166
16,1.2765237850214652
17,2.2094511832903345
18,0.5847155078952413
19,0.9018940057062933
20,1.0757976051578269
21,0.37549796637914407
22,-0.019591361139838878
23,0.9429213282627786
24,-0.3136770859255615
25,2.9172683706445754
26,1.4484972449027433
27,1.9484227984365479
28,1.3433735513299212
29,1.2629556826289545
30,0.6456284352928188
31,1.0479210174670142
32,1.7516280272528904
33,1.4307955892565045
34,1.7116308676727654
35,0.6684203741925487
36,2.1262083319180545
37,2.49176346737857
38,-0.20091674805171864
39,1.5737630089162755
40,1.420075322500226
41,1.493355493620474
42,0.20326132428594398
43,2.0042892057863297
44,1.1771633406689113
45,1.9705523287690148
46,1.0258463181772075
47,0.5643161952465159
48,1.911145255335414
49,0.978499939630156
50,1.226058163942742
51,-0.49577319315738516
52,2.342575156236101
53,1.0701886514784158
54,1.325166621203346
55,1.5146881924614135
56,1.6834714808670066
57,3.025968183984909
58,0.017288504602820637
59,0.5827227914008186
60,0.4123005502453771
61,0.5052753354693545
62,3.599915405712423
63,1.9315104525012008
64,0.2055875364450324
65,1.2673845668124286
66,0.5903613862752917
67,0.9427650970655812
68,0.7705372097346285
69,1.39009740915182
70,-0.9679554002893075
71,1.434568307500928
72,0.6006290171720747
73,1.7820643455878253
74,0.8297669777676366
75,0.47360081412562055
76,2.4349955186347763
77,2.4575691365629053
78,0.9734179112673256
79,2.6745950116562027
80,0.11279160267759984
81,2.2242360294777774
82,1.5500939782656236
83,0.01575029892381425
84,-0.10024847463550789
85,1.4656305691847769
86,-0.5329604655230952
87,0.9052933181924454
88,1.3697231015729134
89,0.7634989446724102
90,1.113288758973657
91,1.82091857391007
92,1.4272938923393785
93,1.7849519339100923
94,1.7097265741753744
95,0.3516833931048999
96,-0.18673987322911384
97,-0.2659934049861384
98,1.584329044809241
99,0.23925061413408813
100,2.5064868971736836
101,2.2869186712185856
102,2.4008762255494385
103,0.7325732116284288
104,1.686133245254909
105,0.5292948227922336
106,2.36476745569797
107,1.1846265433284566
108,1.5356240641863543
109,1.2086449106546775
110,1.3306093095718485
111,1.1922547118891968
112,0.7291866712273966
113,0.9279039449879
114,0.9305582026241095
115,1.17355767329297
116,0.7163560351173919
117,1.4412671217216761
118,0.5599930974520545
119,2.1366682502714283
120,2.9962447438273143
121,1.914750239502918
122,1.090485075682095
123,1.5941996777484944
124,0.3911800175458778
125,-0.20383041561227436
126,2.55894636118668
127,1.5406770322053365
128,1.8607648768049816
129,0.6644763517279827
130,2.5413629831564966
131,1.2264065118335699
132,1.463892155303455
133,2.205081416285702
134,2.5122845800291747
135,1.5560115510904162
136,2.8583950949732118
137,-0.15513034862435834
138,2.3331653025211625
139,0.6104350961597023
140,0.42907918444746357
141,0.14310860312055249
142,0.22200892517691245
143,0.9253724772155905
144,0.8089755643546187
145,2.014469098174098
146,-0.05415776260751902
147,1.6560138456869902
148,-0.09378158321717978
149,-0.5346180263503142
150,1.5790395304222729
151,0.5485127292043539
152,1.9318130161662044
153,1.0636875695970043
154,2.307717899560119
155,0.9471971299160518
156,0.9748115716655161
157,1.2169017940346623
158,2.068098236300268
159,1.4462966784552487
160,1.3360960477731068
161,1.3040726520305477
162,1.0999928992475057
163,-0.020622440794092062
164,1.5555126545676259
165,-0.1401177418035771
166,1.9929959844111793
167,0.1037728246687875
168,1.882819997622736
169,0.4129005461738017
170,0.8841068629976051
171,0.5607293606245595
172,0.0108394892171104
173,-0.0551042987452838
174,1.8693907597353623
175,1.0711342702034963
176,0.14316360749944615
177,3.239430376627974
178,1.5949521995715346
179,1.0054835558562607
180,1.0568003172500582
181,-0.45418874152840527
182,0.9442443204449185
183,1.8560851904937714
184,2.487111201395213
185,-0.14011633319519395
186,2.642384660443905
187,1.3882003835131245
188,1.9932163983461328
189,1.9054953215823527
190,1.266425780679948
191,1.8576305841431637
192,3.3865507651429083
193,1.421581559722268
194,3.07312986958847
195,1.3598387516149315
196,2.4304385575611995
197,-0.4836131376767272
198,-0.2453856500221264
199,1.2374467524755528
200,0.7120511755517227
201,0.420755849694381
202,0.41833292078075307
203,0.44691098182196054
204,1.392860383513287
205,-0.08363309452291517
206,1.030669681300319
207,1.0627362871176123
208,0.10316814420088818
209,1.1445801661127997
210,0.41051240147608964
211,0.35006795035722565
212,0.5468445151694692
213,0.7011171828096082
214,1.2285975737213872
215,1.304436261034259
216,1.0440282947622201
217,1.160514833233075
218,2.173657089099137
219,2.3561159274042334
220,0.9293801341455888
221,1.1206678362485438
222,0.7250406419635541
223,1.226739089977027
224,3.5226532635613914
225,2.993990935487633
226,2.9558866070084315
227,0.13236387242883468
228,1.4146418301758983
229,0.24363202014499308
230,0.16973611545652817
231,3.4304659408246287
232,2.7548732599205943
233,1.2134706960432076
234,1.7381898330464098
235,-0.22628719943517284
236,-0.17818482388987433
237,1.2204482327560293
238,1.6886646343208704
239,1.997022073424929
240,1.6883436026428276
241,0.649400338187619
242,1.5219373220837222
243,-0.578330071382545
244,-0.13128313973443606
245,0.3514700933304811
246,1.7607233394067487
247,-0.15755690943366107
248,1.0298251408329582
249,0.3492294836917153
