,0
0,0.009513156963690437
1,0.009419014031756929
2,0.00900514483405032
3,0.008833470794763248
4,0.009391451627969939
5,0.009070559786171647
6,0.008718153412814695
7,0.008458552896346202
8,0.008589895193599352
9,0.008651053604999626
10,0.008293264203251832
11,0.008121734906784585
12,0.009779546014745798
13,0.009340851768957688
14,0.009739875094887994
15,0.009380581451038532
16,0.00993466620347437
17,0.009484900661152713
18,0.00907367335071341
19,0.008811040053196434
20,0.008464466719439508
21,0.008142251706885645
22,0.007820921331051599
23,0.00754276582861727
24,0.007946393582164828
25,0.009917700192265518
26,0.010920590025788901
27,0.01119991544712619
28,0.011468534277294344
29,0.011291906960222831
30,0.010924397875562493
31,0.010425827432043731
32,0.011181484149764142
33,0.010707653458828976
34,0.010935142707183867
35,0.010982945471015306
36,0.011240340360666118
37,0.012007797254089743
38,0.011584207682741427
39,0.011332261464784556
40,0.012170709150637211
41,0.01157735653039511
42,0.011068911904463576
43,0.011123550089608145
44,0.011115167771464847
45,0.01080008097537125
46,0.010890210275501659
47,0.010596830506104205
48,0.011793833059698257
49,0.012871543601313368
50,0.012369056026336755
51,0.012000534106776485
52,0.011416806267802717
53,0.012559152761665431
54,0.012643282958080189
55,0.013799358184942392
56,0.013109778033318389
57,0.013860174436723788
58,0.013867514207085693
59,0.014538525970097624
60,0.016441339030683344
61,0.01686029115305597
62,0.016165206256947156
63,0.015333235373507366
64,0.017538861504371624
65,0.01660311889858792
66,0.01722829471440232
67,0.017075492402373663
68,0.016169946205317073
69,0.01595975262408529
70,0.01628416763744434
71,0.015477408897565138
72,0.014709317461290847
73,0.016935088000095324
74,0.017514923290425134
75,0.01748348086531736
76,0.017215068699634507
77,0.01638411499112159
78,0.01562588370771029
79,0.015527812132574226
80,0.015696827199234327
81,0.015033763697749579
82,0.014477780378423228
83,0.013735098539423925
84,0.013570502162699165
85,0.014446273095575848
86,0.014250042364842876
87,0.013560726883747695
88,0.012961040383526462
89,0.012609895339474717
90,0.013770833862854583
